"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"630",749,27,28,11,1,12318,11,11,1,0,0,0,1,0,11,1,1,0,0,0.125,0.875,0,11,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"631",760,27,28,13,1,1187,13,13,1,0,0,0,0,0,13,1,1,0,0,0.125,0.875,0,13,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"632",935,32,28,18,4,3212,18,18,0,0,1,1,0,0,18,1,0.542,0.208,0.25,0.053,0.947,0,18,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"633",938,32,28,20,5,462,20,20,1,0,0,0,0,0,20,1,0.979,0,0.021,0.296,0.704,0,20,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"634",994,32,28,21,6,136,21,21,0,0,1,0,1,0,21,1,0.839,0.073,0.089,0.158,0.842,0,21,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"635",1021,32,28,19,6,1735,19,19,1,0,0,0,0,0,19,1,0.839,0.073,0.089,0.158,0.842,0,19,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"636",1084,32,28,22,7,2959,22,22,1,0,0,0,0,0,22,1,0.917,0,0.083,0.833,0.167,0,22,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"637",1304,38,28,7,21,5542,7,7,1,0,0,1,0,0,7,1,1,0,0,0.8,0.2,0,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"638",1358,38,28,6,22,3063,6,6,0,0,1,0,0,0,6,1,0.992,0,0.008,0.78,0.22,0,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"639",1562,41,28,5,14,10725,5,5,1,0,0,0,1,0,5,1,0.614,0.289,0.096,0,1,0,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"640",1589,41,28,4,15,1560,4,4,1,0,0,0,0,0,4,1,0.988,0,0.012,0,1,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"641",1,1,29,8,3,1538,10,1,0,0,1,0,0,1,5,0.51,0.786,0.107,0.107,0,0,1,5,0.471,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"642",5,2,29,8,2,3165,7,1,1,0,0,0,0,0,5,0.51,1,0,0,0,1,0,5,0.471,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"643",12,3,29,4,15,1335,8,11,1,0,0,0,1,0,8,1,0.839,0.032,0.129,0,1,0,8,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"644",38,3,29,5,15,1267,1,12,0,0,1,0,1,0,3,0.177,0.839,0.032,0.129,0,1,0,3,0.294,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"645",49,4,29,2,12,889,4,13,0,0,1,0,0,0,4,0.42,0.196,0.554,0.25,0,0.75,0.25,4,0.6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"646",59,5,29,11,17,1327,14,3,0,0,1,0,0,0,14,1,0.26,0.48,0.26,0,0.667,0.333,14,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"647",78,6,29,1,13,5522,9,6,0,0,1,0,0,0,9,1,0.281,0.219,0.5,0.167,0.833,0,9,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"648",117,9,29,3,16,1562,5,14,1,0,0,0,0,0,1,0.466,0.788,0.152,0.061,0,0.889,0.111,1,0.448,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"649",150,52,29,9,5,2334,6,15,1,0,0,1,0,0,7,0.663,0.909,0.045,0.045,0.667,0.167,0.167,7,0.698,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"650",165,12,29,5,12,2512,3,12,0,0,1,0,0,0,3,0.177,0.196,0.554,0.25,0,0.75,0.25,3,0.294,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"651",178,13,29,10,18,4978,15,2,0,0,1,1,0,0,15,1,0.594,0.188,0.219,0.778,0.222,0,15,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"652",263,17,29,12,7,2550,11,7,1,0,0,0,0,1,11,0.411,1,0,0,0,0.167,0.833,11,0.442,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"653",316,45,29,14,10,1959,2,9,1,0,0,0,0,0,2,0.334,0.75,0,0.25,1,0,0,2,0.434,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"654",348,25,29,15,7,4149,12,5,1,0,0,0,0,0,12,0.856,1,0,0,0,0.167,0.833,12,0.739,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"655",435,33,29,7,2,2047,13,4,1,0,0,0,1,0,13,1,1,0,0,0,1,0,13,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"656",1,1,29,11,3,1538,10,1,0,0,1,0,0,1,5,0.51,0.786,0.107,0.107,0,0,1,5,0.471,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"657",5,2,29,11,2,3165,7,1,1,0,0,0,0,0,5,0.51,1,0,0,0,1,0,5,0.471,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"658",12,3,29,17,15,1335,8,11,1,0,0,0,1,0,8,1,0.839,0.032,0.129,0,1,0,8,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"659",38,3,29,16,15,1267,1,12,0,0,1,0,1,0,3,0.177,0.839,0.032,0.129,0,1,0,3,0.294,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"660",49,4,29,10,12,889,4,13,0,0,1,0,0,0,4,0.42,0.196,0.554,0.25,0,0.75,0.25,4,0.6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"661",59,5,29,2,17,1327,14,3,0,0,1,0,0,0,14,1,0.26,0.48,0.26,0,0.667,0.333,14,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"662",78,6,29,8,13,5522,9,6,0,0,1,0,0,0,9,1,0.281,0.219,0.5,0.167,0.833,0,9,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"663",117,9,29,5,16,1562,5,14,1,0,0,0,0,0,1,0.466,0.788,0.152,0.061,0,0.889,0.111,1,0.448,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"664",150,52,29,7,5,2334,6,15,1,0,0,1,0,0,7,0.663,0.909,0.045,0.045,0.667,0.167,0.167,7,0.698,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"665",165,12,29,1,12,2512,3,12,0,0,1,0,0,0,3,0.177,0.196,0.554,0.25,0,0.75,0.25,3,0.294,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"666",178,13,29,18,18,4978,15,2,0,0,1,1,0,0,15,1,0.594,0.188,0.219,0.778,0.222,0,15,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"667",263,17,29,9,7,2550,11,7,1,0,0,0,0,1,11,0.411,1,0,0,0,0.167,0.833,11,0.442,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"668",316,45,29,6,10,1959,2,9,1,0,0,0,0,0,2,0.334,0.75,0,0.25,1,0,0,2,0.434,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"669",348,25,29,13,7,4149,12,5,1,0,0,0,0,0,12,0.856,1,0,0,0,0.167,0.833,12,0.739,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"670",435,33,29,14,2,2047,13,4,1,0,0,0,1,0,13,1,1,0,0,0,1,0,13,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"671",1,1,30,1,10,2034,20,1,0,0,1,0,1,0,20,1,0.53,0.377,0.093,0.341,0.622,0.037,20,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"672",5,2,30,2,10,1557,23,2,1,0,0,0,1,0,23,1,0.53,0.377,0.093,0.341,0.622,0.037,23,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"673",7,3,30,3,10,4453,13,3,1,0,0,0,0,0,13,0.75,0.53,0.377,0.093,0.341,0.622,0.037,13,0.734,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"674",47,4,30,4,10,2328,8,4,1,0,0,0,0,0,8,1,0.53,0.377,0.093,0.341,0.622,0.037,8,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"675",85,5,30,11,20,1515,22,11,0,0,1,0,0,0,7,0.981,0.909,0.045,0.045,0.125,0.25,0.625,7,0.962,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"676",92,6,30,6,NA,3603,15,6,0,0,1,0,0,0,15,1,0,0,0,0,0,0,15,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"677",106,7,30,7,10,2418,14,7,0,0,1,1,0,0,14,1,0.53,0.377,0.093,0.341,0.622,0.037,14,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"678",109,8,30,8,10,1457,25,8,1,0,0,0,0,0,25,0.893,0.53,0.377,0.093,0.341,0.622,0.037,25,0.89,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"679",178,9,30,9,10,2479,5,9,0,0,1,0,1,0,5,1,0.53,0.377,0.093,0.341,0.622,0.037,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"680",218,11,30,10,10,6501,24,10,1,0,0,0,0,0,24,1,0.53,0.377,0.093,0.341,0.622,0.037,24,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"681",247,12,30,11,10,2381,7,11,1,0,0,0,0,0,7,0.981,0.53,0.377,0.093,0.341,0.622,0.037,7,0.962,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"682",294,14,30,12,10,1843,10,12,1,0,0,0,1,0,10,1,0.53,0.377,0.093,0.341,0.622,0.037,10,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"683",320,15,30,18,10,1057,21,18,1,0,0,0,1,0,3,0.699,0.53,0.377,0.093,0.341,0.622,0.037,3,0.668,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"684",390,20,30,14,28,1834,1,14,0,0,1,0,1,0,1,1,0.197,0.643,0.159,0.386,0.561,0.053,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"685",414,23,30,15,10,1400,4,15,1,0,0,0,0,0,4,1,0.53,0.377,0.093,0.341,0.622,0.037,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"686",617,33,30,8,10,2069,19,8,0,0,1,0,1,0,25,0.893,0.53,0.377,0.093,0.341,0.622,0.037,25,0.89,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"687",632,34,30,17,10,3978,11,17,1,0,0,0,0,0,11,1,0.53,0.377,0.093,0.341,0.622,0.037,11,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"688",695,37,30,18,10,1883,3,18,1,0,0,0,0,0,3,0.699,0.53,0.377,0.093,0.341,0.622,0.037,3,0.668,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"689",709,39,30,19,10,2800,17,19,0,0,1,0,1,0,17,1,0.53,0.377,0.093,0.341,0.622,0.037,17,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"690",763,41,30,21,10,1719,16,21,1,0,0,0,0,0,2,0.227,0.53,0.377,0.093,0.341,0.622,0.037,2,0.335,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"691",767,41,30,21,10,397,2,21,1,0,0,0,1,0,2,0.227,0.53,0.377,0.093,0.341,0.622,0.037,2,0.335,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"692",908,41,30,21,NA,17596,6,21,0,0,1,0,0,0,2,0.227,0,0,0,0,0,0,2,0.335,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"693",932,42,30,22,NA,1810,12,22,1,0,0,0,0,0,12,1,0,0,0,0,0,0,12,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"694",1094,47,30,23,10,2030,18,23,0,0,1,0,0,0,18,0.947,0.53,0.377,0.093,0.341,0.622,0.037,18,0.938,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"695",1413,63,30,20,8,1729,26,20,1,0,0,0,0,1,2,0.491,0.416,0.521,0.064,0.212,0.753,0.035,2,0.454,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"696",1556,71,30,26,8,807,9,26,0,0,1,0,1,0,9,1,0.416,0.521,0.064,0.212,0.753,0.035,9,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"697",1848,89,30,29,10,3753,30,29,1,0,0,0,0,0,30,1,0.53,0.377,0.093,0.341,0.622,0.037,30,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"698",1905,89,30,30,19,17743,29,30,1,0,0,0,0,0,29,1,1,0,0,0,1,0,29,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"699",4217,192,30,27,8,4488,28,27,1,0,0,1,0,0,28,1,0.416,0.521,0.064,0.212,0.753,0.035,28,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"700",4292,192,30,28,23,627,27,28,1,0,0,0,0,0,27,1,0.906,0.062,0.031,0.917,0.083,0,27,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"701",1,1,31,1,8,1645,8,1,1,0,0,0,1,0,5,0.346,0.559,0.22,0.22,0.074,0.926,0,5,0.361,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"702",14,3,31,3,12,1925,7,3,1,0,0,0,1,0,7,0.454,0.5,0.25,0.25,0.147,0.853,0,7,0.436,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"703",20,4,31,4,9,1807,3,4,1,0,0,0,1,0,3,0.954,0.652,0.169,0.18,0.067,0.933,0,3,0.953,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"704",25,5,31,5,9,999,6,5,1,0,0,0,0,0,6,0.709,0.652,0.169,0.18,0.067,0.933,0,6,0.748,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"705",37,8,31,6,11,1489,4,6,1,0,0,0,1,0,4,1,0.469,0.25,0.281,0.065,0.935,0,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"706",47,10,31,7,15,1711,9,7,0,0,1,0,1,0,9,0.331,0.374,0.336,0.29,0.138,0.862,0,9,0.349,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"707",50,11,31,1,8,1253,5,1,0,0,1,0,1,0,5,0.346,0.559,0.22,0.22,0.074,0.926,0,5,0.361,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"708",78,19,31,8,11,4761,1,8,1,0,0,0,0,0,1,0.933,0.469,0.25,0.281,0.065,0.935,0,1,0.862,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"709",204,41,31,2,6,1037,2,2,1,0,0,0,0,0,2,0.715,0.818,0.127,0.055,0.087,0.913,0,2,0.596,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"710",254,50,31,15,4,15859,13,15,1,0,0,1,0,0,13,0.91,0.844,0.094,0.062,0.704,0.296,0,13,0.838,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"711",261,50,31,14,5,4200,11,14,1,0,0,1,0,0,11,0.85,0.98,0,0.02,1,0,0,11,0.756,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"712",308,50,31,13,3,10600,14,13,1,0,0,1,0,0,14,0.866,0.983,0.017,0,0.4,0.6,0,14,0.6,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"713",311,50,31,10,3,3901,12,10,1,0,0,1,0,0,12,0.872,0.983,0.017,0,0.4,0.6,0,12,0.867,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"714",432,50,31,10,1,1042,15,10,1,0,0,0,0,0,12,0.872,1,0,0,0.708,0.292,0,12,0.867,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"715",544,50,31,11,2,1173,10,11,1,0,0,0,0,0,10,0.922,1,0,0,0.921,0.079,0,10,0.857,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"716",1,1,32,14,14,409,1,7,0,0,1,0,0,0,1,1,0.182,0.627,0.191,0.095,0.762,0.143,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"717",14,2,32,13,14,902,4,2,0,0,1,0,0,0,4,1,0.182,0.627,0.191,0.095,0.762,0.143,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"718",40,5,32,2,3,5243,15,14,0,0,1,0,0,0,10,0.465,0.288,0.339,0.373,0.364,0,0.636,10,0.611,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"719",61,6,32,16,12,1158,16,17,0,0,1,0,0,0,16,0.849,0.495,0.277,0.228,0.032,0.774,0.194,16,0.881,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"720",73,7,32,12,18,904,18,15,1,0,0,0,0,0,18,0.276,0.09,0.779,0.131,0,0.764,0.236,18,0.429,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"721",103,8,32,11,6,1140,2,6,1,0,0,0,0,1,2,0.655,0.257,0.514,0.229,0,0.556,0.444,2,0.567,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"722",114,9,32,17,16,697,14,18,0,0,1,0,0,0,17,0.623,0.278,0.54,0.183,0.184,0.579,0.237,17,0.646,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"723",135,10,32,7,11,3622,8,12,1,0,0,0,0,1,14,0.247,0.442,0.433,0.125,0,0.119,0.881,14,0.315,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"724",140,10,32,5,8,8803,9,10,0,0,1,0,0,0,8,0.279,0.404,0.532,0.064,0,0.22,0.78,8,0.297,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"725",148,10,32,7,11,2814,7,12,0,0,1,0,0,0,14,0.247,0.442,0.433,0.125,0,0.119,0.881,14,0.315,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"726",436,16,32,8,6,1140,6,4,1,0,0,0,0,1,6,0.654,0.257,0.514,0.229,0,0.556,0.444,6,0.692,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"727",460,17,32,3,4,2266,13,8,1,0,0,0,0,0,12,0.446,0.649,0.189,0.162,0,0.077,0.923,12,0.366,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"728",491,17,32,3,5,2074,12,8,0,0,1,0,0,0,12,0.446,0.767,0.163,0.07,0,0.75,0.25,12,0.366,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"729",763,24,32,9,9,2608,3,3,1,0,0,0,0,1,3,1,0.225,0.562,0.213,0,0.433,0.567,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"730",884,29,32,18,17,1039,17,16,1,0,0,0,0,0,18,0.372,0.384,0.477,0.14,0,0.75,0.25,18,0.335,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"731",945,32,32,2,3,1352,10,14,1,0,0,0,0,0,10,0.465,0.288,0.339,0.373,0.364,0,0.636,10,0.611,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"732",1094,38,32,15,13,1482,5,1,0,0,1,0,1,0,5,1,0.074,0.826,0.099,0,0.929,0.071,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"733",1806,56,32,1,2,1168,11,13,1,0,0,0,0,1,11,0.849,0.87,0.074,0.056,0,0,1,11,0.871,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
