"","SECCION","munn.x","edon.x","disloc2018","disloc2010","escenario1","escenario2","escenario3_tribunal","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"1537",411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1538",412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1539",413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1540",414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1541",415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1542",416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1543",417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1544",418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1545",419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1546",420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1547",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1548",661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1549",662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1550",838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1551",839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1552",840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1553",877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1554",878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1555",879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1556",880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1557",881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1558",883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1559",884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1560",885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1561",886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1562",887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1563",888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1564",889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1565",890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1566",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1567",1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1568",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1569",1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1570",1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1571",1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1572",1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1573",1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1574",1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1575",1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1576",1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1577",1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1578",1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1579",1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1580",1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1581",1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1582",1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1583",1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1584",1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1585",1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1586",1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1587",1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1588",1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1589",1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1590",1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1591",1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1592",1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1593",1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1594",1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1595",1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1596",1159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1597",1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1598",1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1599",1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1600",1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1601",1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1602",1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1603",1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1604",1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1605",1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1606",1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1607",1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1608",1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1609",1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1610",1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1611",1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1612",1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1613",1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1614",1192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1615",1338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1616",1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1617",1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1618",1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1619",1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1620",1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1621",1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1622",1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1623",1546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1624",1547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1625",1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1626",1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1627",1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1628",1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1629",1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1630",1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1631",1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1632",1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1633",1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1634",1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1635",1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1636",1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1637",1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1638",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1639",1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1640",1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1641",1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1642",1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1643",1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1644",1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1645",1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1646",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1647",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1648",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1649",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1650",2077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1651",2078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1652",2079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1653",2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1654",2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1655",2082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1656",2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1657",2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1658",2152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1659",2153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1660",2154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1661",2155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1662",2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1663",2181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1664",2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1665",2183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1666",2184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1667",2249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1668",2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1669",2251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1670",2252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1671",2253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1672",2254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1673",2255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1674",2256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1675",2257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1676",2394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1677",2395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1678",2396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1679",2397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1680",2398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1681",2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1682",2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1683",2401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1684",2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1685",2403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1686",2404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1687",470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1688",471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1689",472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1690",473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1691",474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1692",475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1693",476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1694",477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1695",478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1696",479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1697",480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1698",481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1699",482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1700",483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1701",484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1702",485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1703",486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1704",487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1705",488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1706",489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1707",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1708",491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1709",492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1710",493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1711",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1712",495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1713",496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1714",497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1715",498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1716",499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1717",500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1718",501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1719",502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1720",503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1721",504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1722",505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1723",506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1724",507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1725",508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1726",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1727",510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1728",511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1729",512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1730",513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1731",514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1732",515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1733",516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1734",517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1735",518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1736",519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1737",520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1738",521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1739",522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1740",523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1741",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1742",525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1743",526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1744",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1745",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1746",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1747",530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1748",531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1749",532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1750",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1751",534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1752",535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1753",536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1754",537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1755",538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1756",539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1757",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1758",541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1759",542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1760",543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1761",544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1762",545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1763",546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1764",547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1765",548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1766",549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1767",550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1768",551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1769",552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1770",553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1771",554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1772",555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1773",556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1774",557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1775",558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1776",559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1777",560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1778",561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1779",562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1780",563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1781",564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1782",565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1783",566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1784",567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1785",568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1786",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1787",570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1788",571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1789",572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1790",573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1791",574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1792",575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1793",576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1794",577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1795",578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1796",579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1797",580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1798",581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1799",582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1800",583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1801",584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1802",585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1803",586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1804",587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1805",588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1806",589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1807",590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1808",591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1809",592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1810",593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1811",594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1812",595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1813",596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1814",597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1815",598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1816",599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1817",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1818",601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1819",602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1820",603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1821",604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1822",605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1823",606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1824",607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1825",608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1826",609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1827",610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1828",611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1829",612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1830",613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1831",614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1832",615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1833",616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1834",917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1835",918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1836",919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1837",1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1838",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1839",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1840",1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1841",1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1842",1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
