"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_anterior","RRI_nueva","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"262",1261,20,11,3,4,5543,17,16,0,1,1,1,0,0,238603,5329859,0,0.741576346400171,1.01535319414181,3,0.389,0.787,0.212,0.039,0.896,0.104,0,3,0.344,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"263",1267,20,11,3,3,6337,17,16,1,0,0,1,0,0,238603,5329859,0,1.14083376820299,1.01535319414181,3,0.389,0.951,0.049,0.016,1,0,0,3,0.344,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"264",1344,20,11,7,7,1521,19,18,1,0,0,1,0,0,239745,5329859,0,0.83480521897066,1.01051666638227,7,0.186,0.9,0.1,0.017,0.973,0.027,0,7,0.253,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"265",1421,20,11,7,5,759,19,18,1,0,0,1,0,0,239745,5329859,0,0.837967009953991,1.01051666638227,7,0.186,0.933,0.067,0.027,0.992,0.008,0,7,0.253,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"266",1463,20,11,7,6,793,19,18,1,0,0,1,0,0,239745,5329859,0,1.27406663186197,1.01051666638227,7,0.186,0.92,0.08,0.009,0.926,0.074,0,7,0.253,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"267",1859,21,11,20,20,2667,11,10,1,0,0,0,0,0,282798,5329859,0,1.30282929209277,0.856676207688237,20,0.658,0.556,0.444,0.038,0.49,0.51,0,20,0.604,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"268",2034,25,11,10,10,4937,7,5,1,0,0,1,0,0,246515,5329859,0,0.79149496117711,0.982765017065161,10,0.491,0.368,0.632,0.057,0.702,0.26,0.038,10,0.368,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"269",2109,27,11,14,14,2742,12,12,0,1,1,1,0,0,260690,5329859,0,1.22967215104188,0.929327239947133,14,0.347,0.62,0.38,0.039,0.981,0.01,0.01,14,0.463,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"270",1,1,12,8,8,1622,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,4,0.218,0.364,0.636,0.068,0,0.422,0.578,4,0.206,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"271",14,1,12,4,4,878,24,9,1,0,0,0,0,0,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.218,1,0,0,0,0.079,0.921,4,0.206,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"272",24,1,12,5,5,1530,18,5,1,0,0,0,0,1,130261,3387049,0,0.928643536548051,0.928643536548051,4,0.505,0.817,0.183,0.033,0,0.059,0.941,4,0.491,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"273",40,1,12,3,3,1251,18,7,1,0,0,0,0,1,117800,3387049,0,1.02687636429784,1.02687636429784,4,0.505,1,0,0,0.02,0.039,0.941,4,0.491,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"274",112,1,12,9,9,6223,20,6,1,0,0,0,0,1,124699,3387049,0,0.970064200308629,0.970064200308629,9,0.47,0.353,0.647,0.088,0,0.619,0.381,9,0.413,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"275",149,1,12,6,6,2464,22,8,1,0,0,0,0,1,121665,3387049,0,0.99425500936412,0.99425500936412,5,0.385,0.944,0.056,0.019,0,0.098,0.902,5,0.325,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"276",282,1,12,7,7,1360,21,3,1,0,0,0,0,0,132154,3387049,0,0.915341463098247,0.915341463098247,6,0.599,0.524,0.476,0.071,0,0.545,0.455,6,0.552,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"277",384,2,12,26,26,3881,12,1,0,1,1,0,1,0,125133,3387049,0,0.858158596156964,0.966699717215169,24,0.463,0,1,0.062,0,0.592,0.408,24,0.378,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"278",411,3,12,17,17,1519,5,20,0,1,1,0,1,0,126210,3387049,0,0.958450485019299,0.958450485019299,17,0.366,0.079,0.92,0.073,0,0.53,0.47,17,0.341,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"279",456,4,12,28,28,2557,15,14,1,0,0,0,0,1,133127,3387049,0,0.969970858338765,0.908651405907785,28,0.367,0.018,0.982,0.071,0,0.134,0.866,28,0.405,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"280",474,5,12,27,27,1247,15,15,1,0,0,0,0,1,130020,3387049,0,0.866444401013421,0.930364833981585,28,0.367,0.188,0.812,0.069,0,0.595,0.405,28,0.405,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"281",479,6,12,20,20,728,11,22,0,1,1,0,0,1,109379,3387049,0,1.10593473806019,1.10593473806019,19,0.897,0.176,0.824,0.05,0,0.368,0.632,19,0.826,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"282",500,7,12,18,18,1844,4,21,0,1,1,0,0,0,124278,3387049,0,0.973350357378504,0.973350357378504,20,0.438,0.234,0.767,0.048,0,0.393,0.607,20,0.484,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"283",553,8,12,23,23,1259,12,23,0,1,1,0,0,0,119050,3387049,0,1.01609437811244,1.01609437811244,24,0.463,0.226,0.774,0.097,0.011,0.805,0.184,24,0.378,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"284",596,11,12,10,10,1007,3,26,1,0,0,0,0,0,116023,3387049,0,1.04260392951644,1.04260392951644,10,0.318,0.266,0.734,0.119,0,0.322,0.678,10,0.392,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"285",671,12,12,14,14,4404,6,13,1,0,0,0,0,1,110815,3387049,0,1.09160344460845,1.09160344460845,14,0.376,0.104,0.897,0.057,0,0.439,0.561,14,0.39,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"286",725,13,12,15,15,1370,6,16,1,0,0,0,1,0,112770,3387049,0,1.08398332987693,1.07267922066406,14,0.376,0.144,0.856,0.11,0,0.453,0.547,14,0.39,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"287",789,16,12,12,12,675,10,27,1,0,0,0,1,0,108049,3387049,0,1.12200901304387,1.11954794319508,17,0.298,0.324,0.676,0.056,0,0.253,0.747,17,0.315,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"288",1112,28,12,25,25,7040,27,12,1,0,0,0,0,0,136825,3387049,0,0.999735827982989,0.884093080316358,25,0.884,0.144,0.856,0.056,0,0.689,0.311,25,0.904,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"289",1204,29,12,1,1,10726,25,11,1,0,0,0,1,0,113925,3387049,0,1.06180413179097,1.06180413179097,1,0.475,0.68,0.32,0.06,0,0.933,0.067,1,0.382,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"290",1207,29,12,2,2,3651,25,10,0,1,1,0,1,0,127803,3387049,0,0.946503882649748,0.946503882649748,1,0.475,0.677,0.323,0.081,0,0.981,0.019,1,0.382,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"291",1309,30,12,19,19,1868,11,25,1,0,0,0,0,1,107318,3387049,0,1.12717377992774,1.12717377992774,19,0.897,0.174,0.826,0.083,0,0.803,0.197,19,0.826,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"292",1480,36,12,22,22,6477,7,24,0,1,1,0,0,1,124593,3387049,0,0.970889501932578,0.970889501932578,22,0.979,0.861,0.139,0.014,0,0.18,0.82,22,0.958,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"293",1602,39,12,11,11,650,28,28,1,0,0,0,0,0,116299,3387049,0,1.04012962892446,1.04012962892446,12,0.442,0.246,0.754,0.09,0,0.302,0.698,12,0.305,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"294",1654,40,12,13,13,2105,13,18,0,1,1,0,0,1,118319,3387049,0,1.02237202574638,1.02237202574638,13,0.42,0.167,0.833,0.058,0,0.708,0.292,13,0.364,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"295",1719,43,12,24,24,1365,12,19,1,0,0,0,1,0,125986,3387049,0,0.960154586337257,0.960154586337257,24,0.463,0.212,0.788,0.053,0,0.609,0.391,24,0.378,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"296",1809,47,12,16,16,6660,8,17,0,1,1,0,0,1,110772,3387049,0,1.09202718840759,1.09202718840759,16,0.654,0.111,0.889,0.173,0,0.717,0.283,16,0.558,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"297",1933,50,12,21,21,1853,4,2,0,1,1,0,1,0,128705,3387049,0,0.939870523400689,0.939870523400689,20,0.438,0.271,0.729,0.043,0.262,0.738,0,20,0.484,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"298",1,1,13,1,18,1422,8,1,0,1,1,0,1,0,138846,2597901,0,1.78818308719067,1.0394813918538,10,0.766,0.045,0.954,0.068,0.015,0.985,0,10,0.742,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"299",13,2,13,10,10,2833,8,10,1,0,0,0,1,0,159602,2597901,0,1.19970269513922,0.904298400604838,10,0.766,0.01,0.989,0.082,0,0.937,0.063,10,0.742,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"300",34,3,13,2,14,5385,2,2,1,0,0,0,1,0,145827,2597901,0,0.656322001115638,0.989719553534896,14,0.384,0.261,0.739,0.085,0,0.919,0.081,14,0.414,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"301",81,5,13,3,5,2062,2,3,1,0,0,0,1,0,143718,2597901,0,0.746899301027414,1.00424326342792,14,0.384,0.443,0.557,0.142,0,0.923,0.077,14,0.414,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"302",92,6,13,4,16,2564,6,4,0,1,1,0,1,0,153081,2597901,0,1.02331135375307,0.942820032096298,6,0.7,0.153,0.847,0.025,0,0.902,0.098,6,0.621,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"303",114,7,13,10,11,2261,5,10,0,1,1,0,1,0,159602,2597901,0,1.11696745966639,0.904298400604838,11,0.314,0.343,0.657,0.148,0.031,0.969,0,11,0.362,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"304",162,10,13,7,13,2734,16,7,0,1,1,0,1,0,151016,2597901,0,0.562892284571744,0.955712198265967,13,0.327,0.102,0.898,0.097,0,0.921,0.079,13,0.349,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"305",224,13,13,8,15,2766,1,8,0,1,1,0,1,0,155323,2597901,0,1.22083076046839,0.929210956093646,9,0.228,0.026,0.974,0.061,0,0.912,0.088,9,0.281,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"306",257,15,13,10,3,4495,5,10,1,0,0,0,0,0,159602,2597901,0,0.567406682287326,0.904298400604838,11,0.314,0.398,0.602,0.153,0,1,0,11,0.362,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"307",281,16,13,4,6,1342,6,4,0,1,1,0,1,0,153081,2597901,0,1.34597761177791,0.942820032096298,6,0.7,0.032,0.967,0.118,0.029,0.971,0,6,0.621,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"308",291,17,13,9,17,2668,11,9,0,1,1,0,1,0,147104,2597901,0,2.26503191044151,0.981127864186788,17,0.408,0,1,0.071,0.056,0.819,0.125,17,0.375,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"309",342,20,13,8,9,623,1,8,0,1,1,0,1,0,155323,2597901,0,3.10389112310659,0.929210956093646,9,0.228,0.027,0.973,0.055,0,0.983,0.017,9,0.281,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"310",358,22,13,12,2,1723,7,12,0,1,1,0,0,0,95996,2597901,0,0.69739762521422,1.50347757545453,11,0.284,0.698,0.302,0.094,0.016,0.984,0,11,0.301,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"311",713,39,13,1,1,1376,7,1,1,0,0,0,1,0,138846,2597901,0,0.711454692740092,1.0394813918538,11,0.284,0.643,0.356,0.113,0.026,0.974,0,11,0.301,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"312",780,43,13,18,7,920,18,18,0,1,1,0,1,0,144501,2597901,0,2.16532891249337,0.998801623056818,16,0.743,0.05,0.951,0.058,0.051,0.859,0.091,16,0.596,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"313",1295,64,13,4,4,2114,6,4,0,1,1,0,1,0,153081,2597901,0,0.807013080447173,0.942820032096298,6,0.7,0.439,0.561,0.131,0.041,0.767,0.192,6,0.621,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"314",1333,67,13,8,8,1343,1,8,0,1,1,0,1,0,155323,2597901,0,2.69328643228584,0.929210956093646,9,0.228,0.118,0.882,0.137,0,1,0,9,0.281,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"315",1350,68,13,13,12,1715,10,13,1,0,0,0,1,0,119258,2597901,0,0.912566284765253,1.21021510786139,12,0.754,0.273,0.728,0.234,0,1,0,12,0.712,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"316",1,1,14,2,3,1998,3,2,0,1,1,0,0,0,367882,7224159,0,0.971495753161595,0.981858177350346,3,0.318,0.276,0.724,0.193,0.861,0.139,0,3,0.256,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"317",13,2,14,4,17,2431,8,4,0,1,1,0,1,0,356397,7224159,0,0.912911268595229,1.01349885100043,18,0.29,0.308,0.692,0.204,0.386,0.598,0.016,18,0.352,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"318",24,3,14,3,1,2618,8,3,0,1,1,0,1,0,354010,7224159,0,1.02740233919459,1.02033261772266,18,0.29,0.223,0.777,0.22,0.338,0.656,0.006,18,0.352,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"319",36,4,14,5,19,1127,4,5,1,0,0,0,0,0,358489,7224159,0,1.01969316718986,1.00758447260585,18,0.334,0.4,0.6,0.148,0.231,0.763,0.006,18,0.293,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"320",48,6,14,4,18,3485,8,4,1,0,0,0,1,0,356397,7224159,0,1.00625118396274,1.01349885100043,18,0.29,0.382,0.618,0.145,0.395,0.599,0.007,18,0.352,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"321",149,11,14,4,5,983,6,4,0,1,1,1,0,0,356397,7224159,0,0.945818146111547,1.01349885100043,5,0.749,0.309,0.691,0.174,0.273,0.655,0.073,5,0.673,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"322",161,13,14,8,15,1248,7,8,0,1,1,0,0,0,355496,7224159,0,1.01606755068974,1.01606755068974,15,0.463,0.33,0.67,0.161,0.467,0.516,0.016,15,0.481,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"323",452,30,14,3,0,945,2,3,0,1,0,0,0,0,354010,7224159,0,Inf,1.02033261772266,1,0.557,0,0,0,0,0,0,1,0.578,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"324",501,36,14,9,2,5485,5,9,0,1,1,0,0,0,376590,7224159,0,0.959154385405879,0.959154385405879,2,0.778,0.301,0.699,0.169,0.69,0.302,0.008,2,0.757,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"325",570,41,14,13,12,693,14,13,1,0,0,1,0,0,372514,7224159,0,1.53814162344465,0.969649328615837,8,0.398,1,0,0,0.962,0.038,0,8,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"326",633,41,14,12,9,1303,12,12,1,0,0,0,0,0,372585,7224159,0,1.37330460305451,0.969464551713032,9,0.675,1,0,0,0.227,0.773,0,9,0.682,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"327",640,41,14,12,11,1523,12,12,1,0,0,0,0,0,372585,7224159,0,1.41410610260265,0.969464551713032,9,0.675,1,0,0,0.195,0.805,0,9,0.682,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"328",731,41,14,11,13,1863,13,11,1,0,0,0,0,0,374555,7224159,0,1.49425580500639,0.964365580488847,13,0.451,1,0,0,0.244,0.756,0,13,0.443,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"329",793,41,14,10,14,1657,11,10,1,0,0,1,0,0,374655,7224159,0,1.45361161414946,0.964108179525163,14,0.663,1,0,0,0.75,0.25,0,14,0.646,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"330",1087,41,14,13,8,3015,14,13,1,0,0,1,0,0,372514,7224159,0,1.44021734363101,0.969649328615837,8,0.398,1,0,0,0.716,0.284,0,8,0.364,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"331",2024,72,14,2,7,21175,1,2,0,1,1,1,0,0,367882,7224159,0,0.490095791808851,0.981858177350346,17,0.261,0.581,0.419,0.171,0.536,0.464,0,17,0.232,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"332",2473,99,14,14,16,1791,20,14,1,0,0,0,0,0,376499,7224159,0,0.868081754582443,0.959386213509199,16,0.474,0.985,0.014,0.007,0.452,0.548,0,16,0.57,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"333",2650,102,14,16,20,6516,19,16,1,0,0,0,1,0,358671,7224159,0,0.782663793495713,1.00707319521233,20,0.75,0.82,0.18,0.09,0.048,0.952,0,20,0.72,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"334",2900,120,14,19,10,1554,16,19,1,0,0,0,1,0,313514,7224159,0,1.03604553107638,1.15212701825118,6,0.549,1,0,0,0.805,0.195,0,6,0.515,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"335",2909,120,14,17,4,1749,17,17,1,0,0,0,1,0,369745,7224159,0,1.06939659766467,0.97691097918836,4,0.774,0.939,0.061,0.02,0.154,0.846,0,4,0.648,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"336",2966,120,14,19,6,4328,17,19,1,0,0,0,0,0,313514,7224159,0,0.752278341025342,1.15212701825118,4,0.774,0.856,0.144,0.059,0.222,0.778,0,4,0.648,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"337",1,1,15,14,13,1958,10,4,0,1,1,0,1,0,330478,15066020,0,1.20978830338778,1.01307937122727,14,0.416,0.132,0.867,0.079,0,1,0,14,0.421,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"338",33,2,15,39,39,2688,17,16,1,0,0,0,1,0,357483,15066020,0,1.12274543908559,0.936549274915015,39,0.773,0.355,0.646,0.135,0.087,0.826,0.087,39,0.792,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"339",82,4,15,9,8,1222,9,1,1,0,0,0,1,0,355417,15066020,0,2.98194132712641,0.941993333026964,7,0.468,0.021,0.979,0.105,0.087,0.884,0.029,7,0.425,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"340",94,5,15,45,45,2225,5,5,1,0,0,0,1,0,318859,15066020,0,1.06678703939729,1.04999527830309,45,0.998,0.322,0.678,0.119,0.024,0.976,0,45,0.99,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"341",151,6,15,7,5,2665,6,9,1,0,0,0,1,0,345171,15066020,0,1.91851724511171,0.969955310395266,5,0.551,0.623,0.376,0.159,0,0.944,0.056,5,0.563,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"342",156,7,15,10,10,2417,8,10,1,0,0,0,1,0,340972,15066020,0,1.86843116974599,0.981900110403331,12,0.286,0.226,0.774,0.036,0.029,0.971,0,12,0.308,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"343",166,8,15,9,9,2162,1,1,0,1,1,0,0,0,355417,15066020,0,2.11660562432478,0.941993333026964,9,0.483,0.101,0.9,0.065,0.01,0.562,0.429,9,0.549,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"344",193,9,15,28,28,1664,12,11,1,0,0,0,0,0,343819,15066020,0,1.79899649897071,0.973769467203512,28,0.529,0.39,0.61,0.237,0,0.971,0.029,28,0.492,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"345",219,10,15,20,20,2255,36,33,1,0,0,0,0,0,336369,15066020,0,1.01996497894709,0.995336801085845,20,0.65,0.511,0.489,0.13,0.034,0.933,0.034,20,0.654,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"346",233,11,15,23,23,3793,15,15,1,0,0,0,1,0,347462,15066020,0,0.823117182043001,0.963559884086445,23,0.688,0.414,0.586,0.201,0,0.474,0.526,23,0.644,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"347",247,12,15,4,6,2914,6,2,0,1,1,0,1,0,339549,15066020,0,2.30187246518969,0.986015109584904,5,0.551,0.373,0.627,0.22,0,0.976,0.024,5,0.563,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
