"seccion","munn.x","edon.x","edo.x","disfed1979.x","disfed1997.x","disfed2006.x","disfed2018.x","disloc2012.x","disloc2018.x","cab","nota.x","X","munn.y","edon.y","edo.y","disfed1979.y","disfed1997.y","disfed2006.y","disfed2018.y","disloc2012.y","disloc2018.y","nota.y","escenario1","escenario2","escenario3","pri_clv1","pri_clv2","juanZepedaPerez1","lorenzoLopezMendez1a","lorenzoLopezMendez1b","antonioPerezGomez1","leonardoLopezPerez1","magdalenaGironLopez1","JoseDomingoVazquezLopez1a","JoseDomingoVazquezLopez1b","esc1_priCLV1","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
1285,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1285,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1286,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1286,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1287,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1287,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1288,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1288,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1289,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1289,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1290,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1290,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1291,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1291,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1292,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1292,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1293,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1293,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1294,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1294,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1295,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1295,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1296,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1296,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1297,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1297,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1298,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1298,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1299,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1299,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1300,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1300,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1301,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1301,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1302,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1302,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1303,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1303,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1304,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1304,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1305,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1305,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1306,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1306,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1307,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1307,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1308,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1308,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1309,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1309,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1310,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1310,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1311,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1311,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1312,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1312,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1313,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1313,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1314,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1314,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1315,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1315,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1316,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1316,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1317,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1317,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1318,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1318,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1319,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1319,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1320,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1320,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1321,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1321,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1322,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1322,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1323,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1323,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1324,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1324,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1325,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1325,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1326,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1326,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1327,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1327,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1328,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1328,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1329,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1329,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1330,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1330,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1331,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1331,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1332,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1332,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1333,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1333,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1334,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1334,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1335,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1335,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1336,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1336,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1337,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1337,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1338,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1338,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1339,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1339,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1340,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1340,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1341,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1341,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1342,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1342,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1343,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1343,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1344,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1344,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7,12,0.331
1345,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1345,90,7,"cps",5,12,11,13,18,19,NA,5,5,19,18,19,"5","5","5","5","5","5","5","5",0,0,24,0.325,0.7,12,0.331
1346,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1346,90,7,"cps",5,12,11,13,18,19,NA,5,5,19,18,19,"5","5","5","5","5","5","5","5",0,0,24,0.325,0.7,12,0.331
1347,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1347,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1348,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1348,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1349,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1349,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1350,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1350,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7,12,0.331
1351,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1351,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7,12,0.331
1352,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1352,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1353,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1353,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1354,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1354,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1355,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1355,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1356,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1356,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1357,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1357,90,7,"cps",5,12,11,13,18,19,NA,3,3,19,18,19,"3","3","3","3","3","3","3","3",0,0,24,0.607,0.7,12,0.331
1358,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1358,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1359,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1359,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1360,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1360,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1361,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1361,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1362,90,7,"cps",5,12,11,13,18,24,"Cacahoatán","0",1362,90,7,"cps",5,12,11,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1363,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1363,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1364,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1364,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1365,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1365,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1366,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1366,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1367,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1367,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1368,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1368,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1369,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1369,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1370,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1370,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1371,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1371,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1372,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1372,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1373,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1373,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1374,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1374,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1375,90,7,"cps",5,12,12,12,18,24,"Cacahoatán","0",1375,90,7,"cps",5,12,12,12,18,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1376,90,7,"cps",5,12,12,13,18,24,"Cacahoatán","0",1376,90,7,"cps",5,12,12,13,18,19,NA,12,12,19,1,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7,12,0.331
1377,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1377,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1378,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1378,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1379,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1379,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1380,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1380,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1381,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1381,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1382,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1382,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1383,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1383,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1384,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1384,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1385,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1385,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1386,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1386,90,7,"cps",5,12,12,12,18,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1387,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1387,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1388,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1388,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1389,90,7,"cps",5,12,12,13,18,16,"Huixtla","0",1389,90,7,"cps",5,12,12,13,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1390,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1390,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1391,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1391,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1392,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1392,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1393,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1393,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1394,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1394,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1395,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1395,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1396,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1396,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1397,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1397,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1398,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1398,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1399,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1399,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1400,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1400,90,7,"cps",5,12,12,12,18,15,NA,2,2,15,1,15,"2","2","2","2","2","2","2","2",0,0,16,0.338,0.459,3,0.719
1401,90,7,"cps",5,12,12,12,18,16,"Huixtla","0",1401,90,7,"cps",5,12,12,12,18,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
1402,90,7,"cps",5,12,12,12,18,19,"Tapachula","0",1402,90,7,"cps",5,12,12,12,18,14,NA,12,12,14,13,14,"12","12","12","12","12","12","12","12",0,0,18,0.538,0.485,12,0.392
1403,90,7,"cps",5,12,12,12,19,19,"Tapachula","0",1403,90,7,"cps",5,12,12,12,19,14,NA,2,2,14,13,14,"2","2","2","2","2","2","2","2",0,0,18,0.338,0.485,12,0.392
1404,91,7,"cps",9,2,2,4,11,11,"Bochil","0",1404,91,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","4","4","4","4","4","4",0,0,11,0.655,0.416,23,0.524
1405,91,7,"cps",9,2,2,4,11,11,"Bochil","0",1405,91,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","4","4","4","4","4","4",0,0,11,0.655,0.416,23,0.524
1406,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1406,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416,23,0.524
1407,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1407,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416,23,0.524
1408,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1408,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416,23,0.524
1409,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1409,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416,23,0.524
1410,92,7,"cps",9,2,2,4,11,11,"Bochil","0",1410,92,7,"cps",9,2,2,4,11,11,NA,4,4,11,12,11,"4","4","L","4","4","4","4","4",0,0,11,0.655,0.416,23,0.524
1411,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1411,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53,4,0.543
1412,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1412,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53,4,0.543
1413,93,7,"cps",4,4,4,4,13,12,"Pichucalco","0",1413,93,7,"cps",4,4,4,4,13,12,NA,10,10,12,11,12,"10","10","10","10","10","10","10","10",0,0,12,0.278,0.53,4,0.543
