"seccion","edon.x","edo","munn.x","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2015","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","prd_cnv1","pan_clv2","prd_clv2","esc1_panCLV1","esc1_prdCNV1","esc2_panCLV2","esc2_prdCLV2","E1","dsiE1_E3"
1249,24,"san",35,6,2,2,2,5,9,1239,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1250,24,"san",35,6,2,2,2,5,9,1240,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1251,24,"san",35,6,2,2,2,5,9,1241,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1252,24,"san",35,6,2,2,2,5,9,1242,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1253,24,"san",35,6,2,2,2,5,9,1243,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1254,24,"san",35,6,2,2,2,5,9,1244,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1255,24,"san",35,6,2,2,2,5,9,1245,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1256,24,"san",35,6,2,2,2,5,9,1246,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1257,24,"san",35,6,2,2,2,5,9,1247,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1258,24,"san",35,6,2,2,2,5,9,1248,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1259,24,"san",35,6,2,2,2,5,9,1249,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1260,24,"san",35,6,2,2,2,5,9,1250,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1261,24,"san",35,6,2,2,2,5,9,1251,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1262,24,"san",35,6,2,2,2,5,9,1252,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1263,24,"san",35,6,2,2,2,5,9,1253,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1264,24,"san",35,6,2,2,2,5,9,1254,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1265,24,"san",35,6,2,2,2,5,9,1255,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1266,24,"san",35,6,2,2,2,5,9,1256,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1267,24,"san",35,6,2,2,2,5,9,1257,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1268,24,"san",35,6,2,2,2,5,9,1258,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1269,24,"san",35,6,2,2,2,5,9,1259,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1270,24,"san",35,6,2,2,2,5,9,1260,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1271,24,"san",35,6,2,2,2,9,9,1261,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1272,24,"san",35,6,2,2,2,9,9,1262,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1273,24,"san",35,6,2,2,2,9,9,1263,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1274,24,"san",35,6,2,2,2,9,9,1264,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1275,24,"san",35,6,2,2,2,9,9,1265,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1276,24,"san",35,6,2,2,2,9,9,1266,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1277,24,"san",35,6,2,2,2,9,9,1267,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1278,24,"san",35,6,2,2,2,9,9,1268,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1279,24,"san",35,6,2,2,2,9,9,1269,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1280,24,"san",35,6,2,2,2,9,9,1270,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1281,24,"san",35,6,2,2,2,9,9,1271,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1282,24,"san",35,6,2,2,2,9,9,1272,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1283,24,"san",35,6,2,2,2,9,9,1273,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1284,24,"san",35,6,2,2,2,9,9,1274,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1285,24,"san",35,6,2,2,2,9,9,1275,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1286,24,"san",35,6,2,2,2,9,9,1276,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1287,24,"san",35,6,2,2,2,9,9,1277,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1288,24,"san",35,6,2,2,2,9,9,1278,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1289,24,"san",35,6,2,2,2,9,9,1279,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1290,24,"san",35,6,2,2,2,9,9,1280,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1291,24,"san",35,6,2,2,2,9,9,1281,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1292,24,"san",35,6,2,2,2,9,9,1282,24,35,15,15,13,15,15,15,13,1,1,1,0,11,0.258
1293,24,"san",35,6,2,2,2,9,9,1283,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1294,24,"san",35,6,2,2,2,9,9,1284,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1295,24,"san",35,6,2,2,2,9,9,1285,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1296,24,"san",35,6,2,2,2,9,9,1286,24,35,11,15,13,15,11,15,13,0,1,1,0,11,0.258
1297,24,"san",35,6,2,2,2,9,9,1287,24,35,15,15,13,15,15,15,13,1,1,1,0,11,0.258
1298,24,"san",35,6,2,2,2,9,9,1288,24,35,15,15,13,15,15,15,13,1,1,1,0,11,0.258
1299,24,"san",35,6,2,2,2,9,9,1289,24,35,15,15,13,15,15,15,13,1,1,1,0,11,0.258
1300,24,"san",35,6,2,2,2,9,9,1290,24,35,15,15,13,15,15,15,13,1,1,1,0,11,0.258
1301,24,"san",35,6,2,2,2,9,9,1291,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1302,24,"san",35,6,2,2,2,9,9,1292,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1303,24,"san",35,6,2,2,2,9,9,1293,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1304,24,"san",35,6,2,2,2,9,9,1294,24,35,13,14,13,14,13,14,13,0,1,1,0,11,0.258
1305,24,"san",35,6,2,2,2,9,9,1295,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1306,24,"san",35,6,2,2,2,9,9,1296,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1307,24,"san",35,6,2,2,2,9,9,1297,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1308,24,"san",35,6,2,2,2,9,9,1298,24,35,13,14,13,14,13,14,13,0,1,1,0,11,0.258
1309,24,"san",35,6,2,2,2,5,9,1299,24,35,15,14,8,14,15,14,8,0,1,1,0,15,0.268
1310,24,"san",35,6,2,2,2,5,9,1300,24,35,15,14,8,14,15,14,8,0,1,1,0,15,0.268
1311,24,"san",35,6,2,2,2,5,9,1301,24,35,15,14,8,14,15,14,8,0,1,1,0,15,0.268
1312,24,"san",35,6,2,2,2,5,9,1302,24,35,15,14,8,14,15,14,8,0,1,1,0,15,0.268
1313,24,"san",35,6,2,2,2,5,9,1303,24,35,15,14,8,14,15,14,8,0,1,1,0,15,0.268
1314,24,"san",35,6,2,2,2,5,9,1304,24,35,15,14,8,14,15,14,8,0,1,1,0,15,0.268
1315,24,"san",35,6,2,2,2,5,9,1305,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1316,24,"san",35,6,2,2,2,5,9,1306,24,35,15,14,8,14,15,14,8,0,1,1,0,15,0.268
1317,24,"san",35,6,2,2,2,9,9,1307,24,35,15,14,13,14,15,14,13,0,1,1,0,11,0.258
1318,24,"san",35,6,2,2,2,5,9,1308,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1319,24,"san",36,4,3,4,4,11,11,1309,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1320,24,"san",36,4,3,4,4,11,11,1310,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1321,24,"san",36,4,3,4,4,11,11,1311,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1322,24,"san",36,4,3,4,4,11,11,1312,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1323,24,"san",36,4,3,4,4,11,11,1313,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1324,24,"san",36,4,3,4,4,11,11,1314,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1325,24,"san",36,4,3,4,4,11,11,1315,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1326,24,"san",36,4,3,4,4,11,11,1316,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1327,24,"san",36,4,3,4,4,11,11,1317,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1328,24,"san",36,4,3,4,4,11,11,1318,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1329,24,"san",36,4,3,4,4,11,11,1319,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1330,24,"san",36,4,3,4,4,11,11,1320,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1331,24,"san",36,4,3,4,4,11,11,1321,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1332,24,"san",36,4,3,4,4,11,11,1322,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1333,24,"san",36,4,3,4,4,11,11,1323,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1334,24,"san",36,4,3,4,4,11,11,1324,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1335,24,"san",36,4,3,4,4,11,11,1325,24,36,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1336,24,"san",37,7,7,7,7,15,15,1326,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1337,24,"san",37,7,7,7,7,15,15,1327,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1338,24,"san",37,7,7,7,7,15,15,1328,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1339,24,"san",37,7,7,7,7,15,15,1329,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1340,24,"san",37,7,7,7,7,15,15,1330,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1341,24,"san",37,7,7,7,7,15,15,1331,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1342,24,"san",37,7,7,7,7,15,15,1332,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1343,24,"san",37,7,7,7,7,15,15,1333,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1344,24,"san",37,7,7,7,7,15,15,1334,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1345,24,"san",37,7,7,7,7,15,15,1335,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1346,24,"san",37,7,7,7,7,15,15,1336,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1347,24,"san",37,7,7,7,7,15,15,1337,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1348,24,"san",37,7,7,7,7,15,15,1338,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1349,24,"san",58,7,7,7,7,15,15,1339,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1350,24,"san",58,7,7,7,7,15,15,1340,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1351,24,"san",58,7,7,7,7,15,15,1341,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1352,24,"san",58,7,7,7,7,15,15,1342,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1353,24,"san",58,7,7,7,7,15,15,1343,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1354,24,"san",58,7,7,7,7,15,15,1344,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1355,24,"san",58,7,7,7,7,15,15,1345,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1356,24,"san",58,7,7,7,7,15,15,1346,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1357,24,"san",58,7,7,7,7,15,15,1347,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1358,24,"san",58,7,7,7,7,15,15,1348,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1359,24,"san",58,7,7,7,7,15,15,1349,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1360,24,"san",58,7,7,7,7,15,15,1350,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1361,24,"san",58,7,7,7,7,15,15,1351,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1362,24,"san",58,7,7,7,7,15,15,1352,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1363,24,"san",58,7,7,7,7,15,15,1353,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1364,24,"san",58,7,7,7,7,15,15,1354,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1365,24,"san",37,7,7,7,7,15,15,1355,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1366,24,"san",58,7,7,7,7,15,15,1356,24,58,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1367,24,"san",37,7,7,7,7,15,15,1357,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1368,24,"san",37,7,7,7,7,15,15,1358,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1369,24,"san",37,7,7,7,7,15,15,1359,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1370,24,"san",37,7,7,7,7,15,15,1360,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1371,24,"san",37,7,7,7,7,15,15,1361,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1372,24,"san",37,7,7,7,7,15,15,1362,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1373,24,"san",37,7,7,7,7,15,15,1363,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1374,24,"san",37,7,7,7,7,15,15,1364,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1375,24,"san",37,7,7,7,7,15,15,1365,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1376,24,"san",37,7,7,7,7,15,15,1366,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1377,24,"san",37,7,7,7,7,15,15,1367,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1378,24,"san",37,7,7,7,7,15,15,1368,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1379,24,"san",37,7,7,7,7,15,15,1369,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1380,24,"san",37,7,7,7,7,15,15,1370,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1381,24,"san",37,7,7,7,7,15,15,1371,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1382,24,"san",37,7,7,7,7,15,15,1372,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1383,24,"san",37,7,7,7,7,15,15,1373,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1384,24,"san",37,7,7,7,7,15,15,1374,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1385,24,"san",37,7,7,7,7,15,15,1375,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1386,24,"san",37,7,7,7,7,15,15,1376,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1387,24,"san",37,7,7,7,7,15,15,1377,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1388,24,"san",37,7,7,7,7,15,15,1378,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1389,24,"san",37,7,7,7,7,15,15,1379,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1390,24,"san",37,7,7,7,7,15,15,1380,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1391,24,"san",37,7,7,7,7,15,15,1381,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1392,24,"san",37,7,7,7,7,15,15,1382,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1393,24,"san",37,7,7,7,7,15,15,1383,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1394,24,"san",37,7,7,7,7,15,15,1384,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1395,24,"san",37,7,7,7,7,15,15,1385,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1396,24,"san",37,7,7,7,7,15,15,1386,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1397,24,"san",37,7,7,7,7,15,15,1387,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1398,24,"san",37,7,7,7,7,15,15,1388,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1399,24,"san",37,7,7,7,7,15,15,1389,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1400,24,"san",37,7,7,7,7,15,15,1390,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1401,24,"san",37,7,7,7,7,15,15,1391,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1402,24,"san",37,7,7,7,7,15,15,1392,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1403,24,"san",37,7,7,7,7,15,15,1393,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1404,24,"san",37,7,7,7,7,15,15,1394,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1405,24,"san",37,7,7,7,7,15,15,1395,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1406,24,"san",37,7,7,7,7,15,15,1396,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1407,24,"san",37,7,7,7,7,15,15,1397,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1408,24,"san",37,7,7,7,7,15,15,1398,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1409,24,"san",37,7,7,7,7,15,15,1399,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1410,24,"san",37,7,7,7,7,15,15,1400,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1411,24,"san",37,7,7,7,7,15,15,1401,24,37,8,13,7,13,8,13,7,0,1,1,0,8,0.478
1412,24,"san",38,7,7,7,7,15,15,1402,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1413,24,"san",38,7,7,7,7,15,15,1403,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1414,24,"san",38,7,7,7,7,15,15,1404,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1415,24,"san",38,7,7,7,7,15,15,1405,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1416,24,"san",38,7,7,7,7,15,15,1406,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1417,24,"san",38,7,7,7,7,15,15,1407,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1418,24,"san",38,7,7,7,7,15,15,1408,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1419,24,"san",38,7,7,7,7,15,15,1409,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1420,24,"san",38,7,7,7,7,15,15,1410,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1421,24,"san",38,7,7,7,7,15,15,1411,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1422,24,"san",38,7,7,7,7,15,15,1412,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1423,24,"san",38,7,7,7,7,15,15,1413,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1424,24,"san",38,7,7,7,7,15,15,1414,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1425,24,"san",38,7,7,7,7,15,15,1415,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1426,24,"san",38,7,7,7,7,15,15,1416,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1427,24,"san",38,7,7,7,7,15,15,1417,24,38,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1428,24,"san",39,5,4,7,7,13,13,1418,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1429,24,"san",39,5,4,7,7,13,13,1419,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1430,24,"san",39,5,4,7,7,13,13,1420,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1431,24,"san",39,5,4,7,7,13,13,1421,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1432,24,"san",39,5,4,7,7,13,13,1422,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1433,24,"san",39,5,4,7,7,13,13,1423,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1434,24,"san",39,5,4,7,7,13,13,1424,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1435,24,"san",39,5,4,7,7,13,13,1425,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1436,24,"san",39,5,4,7,7,13,13,1426,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1437,24,"san",39,5,4,7,7,13,13,1427,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1438,24,"san",39,5,4,7,7,13,13,1428,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1439,24,"san",39,5,4,7,7,13,13,1429,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1440,24,"san",39,5,4,7,7,13,13,1430,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1441,24,"san",39,5,4,7,7,13,13,1431,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1442,24,"san",39,5,4,7,7,13,13,1432,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1443,24,"san",39,5,4,7,7,13,13,1433,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1444,24,"san",39,5,4,7,7,13,13,1434,24,39,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1445,24,"san",40,5,4,4,4,13,13,1435,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1446,24,"san",40,5,4,4,4,13,13,1436,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1447,24,"san",40,5,4,4,4,13,13,1437,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1448,24,"san",40,5,4,4,4,13,13,1438,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1449,24,"san",40,5,4,4,4,13,13,1439,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1450,24,"san",40,5,4,4,4,13,13,1440,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1451,24,"san",40,5,4,4,4,13,13,1441,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1452,24,"san",40,5,4,4,4,13,13,1442,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1453,24,"san",40,5,4,4,4,13,13,1443,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1454,24,"san",40,5,4,4,4,13,13,1444,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1455,24,"san",40,5,4,4,4,13,13,1445,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1456,24,"san",40,5,4,4,4,13,13,1446,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1457,24,"san",40,5,4,4,4,13,13,1447,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1458,24,"san",40,5,4,4,4,13,13,1448,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1459,24,"san",40,5,4,4,4,13,13,1449,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1460,24,"san",40,5,4,4,4,13,13,1450,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1461,24,"san",40,5,4,4,4,13,13,1451,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1462,24,"san",40,5,4,4,4,13,13,1452,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1463,24,"san",40,5,4,4,4,13,13,1453,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1464,24,"san",40,5,4,4,4,13,13,1454,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1465,24,"san",40,5,4,4,4,13,13,1455,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1466,24,"san",40,5,4,4,4,13,13,1456,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1467,24,"san",40,5,4,4,4,13,13,1457,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1468,24,"san",40,5,4,4,4,13,13,1458,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1469,24,"san",40,5,4,4,4,13,13,1459,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1470,24,"san",40,5,4,4,4,13,13,1460,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1471,24,"san",40,5,4,4,4,13,13,1461,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1472,24,"san",40,5,4,4,4,13,13,1462,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1473,24,"san",40,5,4,4,4,13,13,1463,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1474,24,"san",40,5,4,4,4,13,13,1464,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1475,24,"san",40,5,4,4,4,13,13,1465,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1476,24,"san",40,5,4,4,4,13,13,1466,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1477,24,"san",40,5,4,4,4,13,13,1467,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1478,24,"san",40,5,4,4,4,13,13,1468,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1479,24,"san",40,5,4,4,4,13,13,1469,24,40,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1480,24,"san",41,5,4,7,7,13,13,1470,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1481,24,"san",41,5,4,7,7,13,13,1471,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1482,24,"san",41,5,4,7,7,13,13,1472,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1483,24,"san",41,5,4,7,7,13,13,1473,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1484,24,"san",41,5,4,7,7,13,13,1474,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1485,24,"san",41,5,4,7,7,13,13,1475,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1486,24,"san",41,5,4,7,7,13,13,1476,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1487,24,"san",41,5,4,7,7,13,13,1477,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1488,24,"san",41,5,4,7,7,13,13,1478,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1489,24,"san",41,5,4,7,7,13,13,1479,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
1490,24,"san",41,5,4,7,7,13,13,1480,24,41,5,11,14,11,5,11,14,0,1,1,0,6,0.526
