"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","disloc2013","cab","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","pan_clv2","esc1_panCLV1","esc2_panCLV2","E1","dsiE1_E3"
1546,49,32,"zac",1,1,2,2,7,7,"fresnillo",1512,32,49,14,14,12,13,12,0,0,14,0.315
1547,49,32,"zac",1,1,2,2,7,7,"fresnillo",1513,32,49,14,14,12,13,12,0,0,14,0.315
1548,49,32,"zac",1,1,2,2,7,7,"fresnillo",1514,32,49,14,14,12,13,12,0,0,14,0.315
1549,49,32,"zac",1,1,2,2,7,7,"fresnillo",1515,32,49,14,14,12,13,12,0,0,14,0.315
1550,49,32,"zac",1,1,2,2,7,7,"fresnillo",1516,32,49,14,14,12,13,12,0,0,14,0.315
1551,49,32,"zac",1,1,2,2,7,7,"fresnillo",1517,32,49,14,14,12,13,12,0,0,14,0.315
1552,49,32,"zac",1,1,2,2,7,7,"fresnillo",1518,32,49,14,14,12,13,12,0,0,14,0.315
1553,49,32,"zac",1,1,2,2,7,7,"fresnillo",1519,32,49,14,14,12,13,12,0,0,14,0.315
1554,49,32,"zac",1,1,2,2,7,7,"fresnillo",1520,32,49,14,14,12,13,12,0,0,14,0.315
1555,49,32,"zac",1,1,2,2,7,7,"fresnillo",1521,32,49,14,14,12,13,12,0,0,14,0.315
1556,49,32,"zac",1,1,2,2,7,7,"fresnillo",1522,32,49,14,14,12,13,12,0,0,14,0.315
1557,49,32,"zac",1,1,2,2,7,7,"fresnillo",1523,32,49,14,14,12,13,12,0,0,14,0.315
1558,49,32,"zac",1,1,2,2,7,7,"fresnillo",1524,32,49,14,14,12,13,12,0,0,14,0.315
1559,49,32,"zac",1,1,2,2,7,7,"fresnillo",1525,32,49,14,14,12,13,12,0,0,14,0.315
1560,49,32,"zac",1,1,2,2,7,7,"fresnillo",1526,32,49,14,14,12,13,12,0,0,14,0.315
1561,49,32,"zac",1,1,2,2,7,7,"fresnillo",1527,32,49,14,14,12,13,12,0,0,14,0.315
1562,49,32,"zac",1,1,2,2,7,7,"fresnillo",1528,32,49,14,14,12,13,12,0,0,14,0.315
1563,49,32,"zac",1,1,2,2,7,7,"fresnillo",1529,32,49,14,14,12,13,12,0,0,14,0.315
1564,49,32,"zac",1,1,2,2,7,7,"fresnillo",1530,32,49,14,14,12,13,12,0,0,14,0.315
1566,49,32,"zac",1,1,2,2,7,7,"fresnillo",1531,32,49,14,14,12,13,12,0,0,14,0.315
1567,49,32,"zac",1,1,2,2,7,7,"fresnillo",1532,32,49,14,14,12,13,12,0,0,14,0.315
1568,49,32,"zac",1,1,2,2,7,7,"fresnillo",1533,32,49,14,14,12,13,12,0,0,14,0.315
1569,49,32,"zac",1,1,2,2,7,7,"fresnillo",1534,32,49,14,14,12,13,12,0,0,14,0.315
1570,49,32,"zac",1,1,2,2,7,7,"fresnillo",1535,32,49,14,14,12,13,12,0,0,14,0.315
1571,49,32,"zac",1,1,2,2,7,7,"fresnillo",1536,32,49,14,14,12,13,12,0,0,14,0.315
1572,49,32,"zac",1,1,2,2,7,7,"fresnillo",1537,32,49,14,14,12,13,12,0,0,14,0.315
1573,49,32,"zac",1,1,2,2,7,7,"fresnillo",1538,32,49,14,14,12,13,12,0,0,14,0.315
1574,49,32,"zac",1,1,2,2,7,7,"fresnillo",1539,32,49,14,14,12,13,12,0,0,14,0.315
1575,49,32,"zac",1,1,2,2,7,7,"fresnillo",1540,32,49,14,14,12,13,12,0,0,14,0.315
1576,49,32,"zac",1,1,2,2,7,7,"fresnillo",1541,32,49,14,14,12,13,12,0,0,14,0.315
1577,49,32,"zac",1,1,2,2,7,7,"fresnillo",1542,32,49,14,14,12,13,12,0,0,14,0.315
1578,49,32,"zac",1,1,2,2,7,7,"fresnillo",1543,32,49,14,14,12,13,12,0,0,14,0.315
1579,49,32,"zac",1,1,2,2,7,7,"fresnillo",1544,32,49,14,14,12,13,12,0,0,14,0.315
1580,49,32,"zac",1,1,2,2,7,7,"fresnillo",1545,32,49,14,14,12,13,12,0,0,14,0.315
1581,49,32,"zac",1,1,2,2,7,7,"fresnillo",1546,32,49,14,14,12,13,12,0,0,14,0.315
1582,49,32,"zac",1,1,2,2,7,7,"fresnillo",1547,32,49,14,14,12,13,12,0,0,14,0.315
1583,49,32,"zac",1,1,2,2,7,7,"fresnillo",1548,32,49,14,14,12,13,12,0,0,14,0.315
1584,49,32,"zac",1,1,2,2,7,7,"fresnillo",1549,32,49,14,14,12,13,12,0,0,14,0.315
1585,49,32,"zac",1,1,2,2,7,7,"fresnillo",1550,32,49,14,14,12,13,12,0,0,14,0.315
1586,49,32,"zac",1,1,2,2,7,7,"fresnillo",1551,32,49,14,14,12,13,12,0,0,14,0.315
1587,49,32,"zac",1,1,2,2,7,7,"fresnillo",1552,32,49,14,14,12,13,12,0,0,14,0.315
1588,49,32,"zac",1,1,2,2,7,7,"fresnillo",1553,32,49,14,14,12,13,12,0,0,14,0.315
1589,49,32,"zac",1,1,2,2,7,7,"fresnillo",1554,32,49,14,14,12,13,12,0,0,14,0.315
1590,49,32,"zac",1,1,2,2,7,7,"fresnillo",1555,32,49,14,14,12,13,12,0,0,14,0.315
1591,49,32,"zac",1,1,2,2,7,7,"fresnillo",1556,32,49,14,14,12,13,12,0,0,14,0.315
1592,49,32,"zac",1,1,2,2,7,7,"fresnillo",1557,32,49,14,14,12,13,12,0,0,14,0.315
1593,49,32,"zac",1,1,2,2,7,7,"fresnillo",1558,32,49,14,14,12,13,12,0,0,14,0.315
1594,49,32,"zac",1,1,2,2,7,7,"fresnillo",1559,32,49,14,14,12,13,12,0,0,14,0.315
1596,49,32,"zac",1,1,2,2,7,7,"fresnillo",1560,32,49,14,14,12,13,12,0,0,14,0.315
1597,49,32,"zac",1,1,2,2,7,7,"fresnillo",1561,32,49,14,14,12,13,12,0,0,14,0.315
1598,49,32,"zac",1,1,2,2,7,7,"fresnillo",1562,32,49,14,14,12,13,12,0,0,14,0.315
1599,49,32,"zac",1,1,2,2,7,7,"fresnillo",1563,32,49,14,14,12,13,12,0,0,14,0.315
1600,49,32,"zac",1,1,2,2,7,7,"fresnillo",1564,32,49,14,14,12,13,12,0,0,14,0.315
1601,50,32,"zac",5,3,3,3,4,3,"guadalupe",1565,32,50,10,10,9,8,9,0,0,13,0.376
1602,50,32,"zac",5,3,3,3,4,3,"guadalupe",1566,32,50,10,10,9,8,9,0,0,13,0.376
1603,50,32,"zac",5,3,3,3,4,3,"guadalupe",1567,32,50,10,10,9,8,9,0,0,13,0.376
1604,50,32,"zac",5,3,3,3,4,3,"guadalupe",1568,32,50,10,10,9,8,9,0,0,13,0.376
1605,50,32,"zac",5,3,3,3,4,3,"guadalupe",1569,32,50,10,10,9,8,9,0,0,13,0.376
1606,50,32,"zac",5,3,3,3,4,3,"guadalupe",1570,32,50,10,10,9,8,9,0,0,13,0.376
1607,50,32,"zac",5,3,3,3,4,3,"guadalupe",1571,32,50,10,10,9,8,9,0,0,13,0.376
1608,50,32,"zac",5,3,3,3,4,3,"guadalupe",1572,32,50,10,10,9,8,9,0,0,13,0.376
1609,51,32,"zac",4,1,3,3,12,18,"villa de cos",1573,32,51,8,8,15,14,15,0,0,18,0.429
1610,51,32,"zac",4,1,3,3,12,18,"villa de cos",1574,32,51,8,8,15,14,15,0,0,18,0.429
1611,51,32,"zac",4,1,3,3,12,18,"villa de cos",1575,32,51,8,8,15,14,15,0,0,18,0.429
1612,51,32,"zac",4,1,3,3,12,18,"villa de cos",1576,32,51,8,8,15,14,15,0,0,18,0.429
1613,51,32,"zac",4,1,3,3,12,18,"villa de cos",1577,32,51,8,8,15,14,15,0,0,18,0.429
1614,51,32,"zac",4,1,3,3,12,18,"villa de cos",1578,32,51,8,8,15,14,15,0,0,18,0.429
1615,51,32,"zac",4,1,3,3,12,18,"villa de cos",1579,32,51,8,8,15,14,15,0,0,18,0.429
1616,51,32,"zac",4,1,3,3,12,18,"villa de cos",1580,32,51,8,8,15,14,15,0,0,18,0.429
1617,51,32,"zac",4,1,3,3,12,18,"villa de cos",1581,32,51,8,8,15,14,15,0,0,18,0.429
1618,51,32,"zac",4,1,3,3,12,18,"villa de cos",1582,32,51,8,8,15,14,15,0,0,18,0.429
1619,51,32,"zac",4,1,3,3,12,18,"villa de cos",1583,32,51,8,8,15,14,15,0,0,18,0.429
1620,51,32,"zac",4,1,3,3,12,18,"villa de cos",1584,32,51,8,8,15,14,15,0,0,18,0.429
1621,51,32,"zac",4,1,3,3,12,18,"villa de cos",1585,32,51,8,8,15,14,15,0,0,18,0.429
1622,51,32,"zac",4,1,3,3,12,18,"villa de cos",1586,32,51,8,8,15,14,15,0,0,18,0.429
1623,51,32,"zac",4,1,3,3,12,18,"villa de cos",1587,32,51,8,8,15,14,15,0,0,18,0.429
1624,51,32,"zac",4,1,3,3,12,18,"villa de cos",1588,32,51,8,8,15,14,15,0,0,18,0.429
1625,51,32,"zac",4,1,3,3,12,18,"villa de cos",1589,32,51,8,8,15,14,15,0,0,18,0.429
1626,51,32,"zac",4,1,3,3,12,18,"villa de cos",1590,32,51,8,8,15,14,15,0,0,18,0.429
1627,51,32,"zac",4,1,3,3,12,18,"villa de cos",1591,32,51,8,8,15,14,15,0,0,18,0.429
1628,51,32,"zac",4,1,3,3,12,18,"villa de cos",1592,32,51,8,8,15,14,15,0,0,18,0.429
1629,51,32,"zac",4,1,3,3,12,18,"villa de cos",1593,32,51,8,8,15,14,15,0,0,18,0.429
1630,51,32,"zac",4,1,3,3,12,18,"villa de cos",1594,32,51,8,8,15,14,15,0,0,18,0.429
1631,51,32,"zac",4,1,3,3,12,18,"villa de cos",1595,32,51,8,8,15,14,15,0,0,18,0.429
1632,51,32,"zac",4,1,3,3,12,18,"villa de cos",1596,32,51,8,8,15,14,15,0,0,18,0.429
1633,51,32,"zac",4,1,3,3,12,18,"villa de cos",1597,32,51,8,8,15,14,15,0,0,18,0.429
1634,51,32,"zac",4,1,3,3,12,18,"villa de cos",1598,32,51,8,8,15,14,15,0,0,18,0.429
1635,51,32,"zac",4,1,3,3,12,18,"villa de cos",1599,32,51,8,8,15,14,15,0,0,18,0.429
1636,51,32,"zac",4,1,3,3,12,18,"villa de cos",1600,32,51,8,8,15,14,15,0,0,18,0.429
1637,51,32,"zac",4,1,3,3,12,18,"villa de cos",1601,32,51,8,8,15,14,15,0,0,18,0.429
1638,51,32,"zac",4,1,3,3,12,18,"villa de cos",1602,32,51,8,8,15,14,15,0,0,18,0.429
1639,51,32,"zac",4,1,3,3,12,18,"villa de cos",1603,32,51,8,8,15,14,15,0,0,18,0.429
1640,51,32,"zac",4,1,3,3,12,18,"villa de cos",1604,32,51,8,8,15,14,15,0,0,18,0.429
1641,51,32,"zac",4,1,3,3,12,18,"villa de cos",1605,32,51,8,8,15,14,15,0,0,18,0.429
1642,51,32,"zac",4,1,3,3,12,18,"villa de cos",1606,32,51,8,8,15,14,15,0,0,18,0.429
1643,51,32,"zac",4,1,3,3,12,18,"villa de cos",1607,32,51,8,8,15,14,15,0,0,18,0.429
1644,51,32,"zac",4,1,3,3,12,18,"villa de cos",1608,32,51,8,8,15,14,15,0,0,18,0.429
1645,51,32,"zac",4,1,3,3,12,18,"villa de cos",1609,32,51,8,8,15,14,15,0,0,18,0.429
1646,51,32,"zac",4,1,3,3,12,18,"villa de cos",1610,32,51,8,8,15,14,15,0,0,18,0.429
1647,51,32,"zac",4,1,3,3,12,18,"villa de cos",1611,32,51,8,8,15,14,15,0,0,18,0.429
1648,51,32,"zac",4,1,3,3,12,18,"villa de cos",1612,32,51,8,8,15,14,15,0,0,18,0.429
1649,51,32,"zac",4,1,3,3,12,18,"villa de cos",1613,32,51,8,8,15,14,15,0,0,18,0.429
1650,51,32,"zac",4,1,3,3,12,18,"villa de cos",1614,32,51,8,8,15,14,15,0,0,18,0.429
1652,51,32,"zac",4,1,3,3,12,18,"villa de cos",1615,32,51,8,8,15,14,15,0,0,18,0.429
1653,51,32,"zac",4,1,3,3,12,18,"villa de cos",1616,32,51,8,8,15,14,15,0,0,18,0.429
1654,51,32,"zac",4,1,3,3,12,18,"villa de cos",1617,32,51,8,8,15,14,15,0,0,18,0.429
1655,51,32,"zac",4,1,3,3,12,18,"villa de cos",1618,32,51,8,8,15,14,15,0,0,18,0.429
1656,51,32,"zac",4,1,3,3,12,18,"villa de cos",1619,32,51,8,8,15,14,15,0,0,18,0.429
1657,51,32,"zac",4,1,3,3,12,18,"villa de cos",1620,32,51,8,8,15,14,15,0,0,18,0.429
1658,51,32,"zac",4,1,3,3,12,18,"villa de cos",1621,32,51,8,8,15,14,15,0,0,18,0.429
1659,52,32,"zac",5,4,4,4,9,9,"loreto",1622,32,52,3,3,3,3,3,1,1,3,1
1660,52,32,"zac",5,4,4,4,9,9,"loreto",1623,32,52,3,3,3,3,3,1,1,3,1
1661,52,32,"zac",5,4,4,4,9,9,"loreto",1624,32,52,3,3,3,3,3,1,1,3,1
1662,52,32,"zac",5,4,4,4,9,9,"loreto",1625,32,52,3,3,3,3,3,1,1,3,1
1663,52,32,"zac",5,4,4,4,9,9,"loreto",1626,32,52,3,3,3,3,3,1,1,3,1
1664,52,32,"zac",5,4,4,4,9,9,"loreto",1627,32,52,3,3,3,3,3,1,1,3,1
1665,52,32,"zac",5,4,4,4,9,9,"loreto",1628,32,52,3,3,3,3,3,1,1,3,1
1666,52,32,"zac",5,4,4,4,9,9,"loreto",1629,32,52,3,3,3,3,3,1,1,3,1
1667,52,32,"zac",5,4,4,4,9,9,"loreto",1630,32,52,3,3,3,3,3,1,1,3,1
1668,52,32,"zac",5,4,4,4,9,9,"loreto",1631,32,52,3,3,3,3,3,1,1,3,1
1669,52,32,"zac",5,4,4,4,9,9,"loreto",1632,32,52,3,3,3,3,3,1,1,3,1
1670,52,32,"zac",5,4,4,4,9,9,"loreto",1633,32,52,3,3,3,3,3,1,1,3,1
1671,52,32,"zac",5,4,4,4,9,9,"loreto",1634,32,52,3,3,3,3,3,1,1,3,1
1672,52,32,"zac",5,4,4,4,9,9,"loreto",1635,32,52,3,3,3,3,3,1,1,3,1
1673,52,32,"zac",5,4,4,4,9,9,"loreto",1636,32,52,3,3,3,3,3,1,1,3,1
1674,52,32,"zac",5,4,4,4,9,9,"loreto",1637,32,52,3,3,3,3,3,1,1,3,1
1675,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1638,32,53,6,6,4,3,4,0,0,6,0.692
1676,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1639,32,53,6,6,4,3,4,0,0,6,0.692
1677,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1640,32,53,6,6,4,3,4,0,0,6,0.692
1678,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1641,32,53,6,6,4,3,4,0,0,6,0.692
1679,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1642,32,53,6,6,4,3,4,0,0,6,0.692
1680,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1643,32,53,6,6,4,3,4,0,0,6,0.692
1681,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1644,32,53,6,6,4,3,4,0,0,6,0.692
1682,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1645,32,53,6,6,4,3,4,0,0,6,0.692
1683,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1646,32,53,6,6,4,3,4,0,0,6,0.692
1684,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1647,32,53,6,6,4,3,4,0,0,6,0.692
1685,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1648,32,53,6,6,4,3,4,0,0,6,0.692
1686,53,32,"zac",5,4,4,4,8,9,"ojocaliente",1649,32,53,6,6,4,3,4,0,0,6,0.692
1687,54,32,"zac",5,4,4,4,15,13,"pinos",1650,32,54,5,5,1,2,1,0,0,5,1
1688,54,32,"zac",5,4,4,4,15,13,"pinos",1651,32,54,5,5,1,2,1,0,0,5,1
1689,54,32,"zac",5,4,4,4,15,13,"pinos",1652,32,54,5,5,1,2,1,0,0,5,1
1690,54,32,"zac",5,4,4,4,15,13,"pinos",1653,32,54,5,5,1,2,1,0,0,5,1
1691,54,32,"zac",5,4,4,4,15,13,"pinos",1654,32,54,5,5,1,2,1,0,0,5,1
1692,54,32,"zac",5,4,4,4,15,13,"pinos",1655,32,54,5,5,1,2,1,0,0,5,1
1693,54,32,"zac",5,4,4,4,15,13,"pinos",1656,32,54,5,5,1,2,1,0,0,5,1
1694,54,32,"zac",5,4,4,4,15,13,"pinos",1657,32,54,5,5,1,2,1,0,0,5,1
1695,54,32,"zac",5,4,4,4,15,13,"pinos",1658,32,54,5,5,1,2,1,0,0,5,1
1696,54,32,"zac",5,4,4,4,15,13,"pinos",1659,32,54,5,5,1,2,1,0,0,5,1
1697,54,32,"zac",5,4,4,4,15,13,"pinos",1660,32,54,5,5,1,2,1,0,0,5,1
1698,54,32,"zac",5,4,4,4,15,13,"pinos",1661,32,54,5,5,1,2,1,0,0,5,1
1699,54,32,"zac",5,4,4,4,15,13,"pinos",1662,32,54,5,5,1,2,1,0,0,5,1
1700,54,32,"zac",5,4,4,4,15,13,"pinos",1663,32,54,5,5,1,2,1,0,0,5,1
1701,54,32,"zac",5,4,4,4,15,13,"pinos",1664,32,54,5,5,1,2,1,0,0,5,1
1702,54,32,"zac",5,4,4,4,15,13,"pinos",1665,32,54,5,5,1,2,1,0,0,5,1
1703,54,32,"zac",5,4,4,4,15,13,"pinos",1666,32,54,5,5,1,2,1,0,0,5,1
1704,54,32,"zac",5,4,4,4,15,13,"pinos",1667,32,54,5,5,1,2,1,0,0,5,1
1705,54,32,"zac",5,4,4,4,15,13,"pinos",1668,32,54,5,5,1,2,1,0,0,5,1
1706,54,32,"zac",5,4,4,4,15,13,"pinos",1669,32,54,5,5,1,2,1,0,0,5,1
1707,54,32,"zac",5,4,4,4,15,13,"pinos",1670,32,54,5,5,1,2,1,0,0,5,1
1708,54,32,"zac",5,4,4,4,15,13,"pinos",1671,32,54,5,5,1,2,1,0,0,5,1
1709,54,32,"zac",5,4,4,4,15,13,"pinos",1672,32,54,5,5,1,2,1,0,0,5,1
1710,54,32,"zac",5,4,4,4,15,13,"pinos",1673,32,54,5,5,1,2,1,0,0,5,1
1711,55,32,"zac",3,5,2,2,11,10,"villanueva",1674,32,55,2,2,6,18,6,0,0,2,0.567
1712,55,32,"zac",3,5,2,2,11,10,"villanueva",1675,32,55,2,2,6,18,6,0,0,2,0.567
1713,55,32,"zac",3,5,2,2,11,10,"villanueva",1676,32,55,2,2,6,18,6,0,0,2,0.567
1714,55,32,"zac",3,5,2,2,11,10,"villanueva",1677,32,55,2,2,6,18,6,0,0,2,0.567
1715,55,32,"zac",3,5,2,2,11,10,"villanueva",1678,32,55,2,2,6,18,6,0,0,2,0.567
1716,55,32,"zac",3,5,2,2,11,10,"villanueva",1679,32,55,2,2,6,18,6,0,0,2,0.567
1717,55,32,"zac",3,5,2,2,11,10,"villanueva",1680,32,55,2,2,6,18,6,0,0,2,0.567
1718,55,32,"zac",3,5,2,2,11,10,"villanueva",1681,32,55,2,2,6,18,6,0,0,2,0.567
1719,55,32,"zac",3,5,2,2,11,10,"villanueva",1682,32,55,2,2,6,18,6,0,0,2,0.567
1720,55,32,"zac",3,5,2,2,11,10,"villanueva",1683,32,55,2,2,6,18,6,0,0,2,0.567
1721,55,32,"zac",3,5,2,2,11,10,"villanueva",1684,32,55,2,2,6,18,6,0,0,2,0.567
1722,55,32,"zac",3,5,2,2,11,10,"villanueva",1685,32,55,2,2,6,18,6,0,0,2,0.567
1723,55,32,"zac",3,5,2,2,11,10,"villanueva",1686,32,55,2,2,6,18,6,0,0,2,0.567
1724,55,32,"zac",3,5,2,2,11,10,"villanueva",1687,32,55,2,2,6,18,6,0,0,2,0.567
1725,55,32,"zac",3,5,2,2,11,10,"villanueva",1688,32,55,2,2,6,18,6,0,0,2,0.567
1726,55,32,"zac",3,5,2,2,11,10,"villanueva",1689,32,55,2,2,6,18,6,0,0,2,0.567
1727,55,32,"zac",3,5,2,2,11,10,"villanueva",1690,32,55,2,2,6,18,6,0,0,2,0.567
1728,55,32,"zac",3,5,2,2,11,10,"villanueva",1691,32,55,2,2,6,18,6,0,0,2,0.567
1729,55,32,"zac",3,5,2,2,11,10,"villanueva",1692,32,55,2,2,6,18,6,0,0,2,0.567
1730,55,32,"zac",3,5,2,2,11,10,"villanueva",1693,32,55,2,2,6,18,6,0,0,2,0.567
1731,55,32,"zac",3,5,2,2,11,10,"villanueva",1694,32,55,2,2,6,18,6,0,0,2,0.567
1732,55,32,"zac",3,5,2,2,11,10,"villanueva",1695,32,55,2,2,6,18,6,0,0,2,0.567
1733,55,32,"zac",3,5,2,2,11,10,"villanueva",1696,32,55,2,2,6,18,6,0,0,2,0.567
1734,55,32,"zac",3,5,2,2,11,10,"villanueva",1697,32,55,2,2,6,18,6,0,0,2,0.567
1735,55,32,"zac",3,5,2,2,11,10,"villanueva",1698,32,55,2,2,6,18,6,0,0,2,0.567
1736,55,32,"zac",3,5,2,2,11,10,"villanueva",1699,32,55,2,2,6,18,6,0,0,2,0.567
1737,55,32,"zac",3,5,2,2,11,10,"villanueva",1700,32,55,2,2,6,18,6,0,0,2,0.567
1738,55,32,"zac",3,5,2,2,11,10,"villanueva",1701,32,55,2,2,6,18,6,0,0,2,0.567
1739,55,32,"zac",3,5,2,2,11,10,"villanueva",1702,32,55,2,2,6,18,6,0,0,2,0.567
1740,55,32,"zac",3,5,2,2,11,10,"villanueva",1703,32,55,2,2,6,18,6,0,0,2,0.567
1741,55,32,"zac",3,5,2,2,11,10,"villanueva",1704,32,55,2,2,6,18,6,0,0,2,0.567
1742,55,32,"zac",3,5,2,2,11,10,"villanueva",1705,32,55,2,2,6,18,6,0,0,2,0.567
1743,55,32,"zac",3,5,2,2,11,10,"villanueva",1706,32,55,2,2,6,18,6,0,0,2,0.567
1744,55,32,"zac",3,5,2,2,11,10,"villanueva",1707,32,55,2,2,6,18,6,0,0,2,0.567
1745,55,32,"zac",3,5,2,2,11,10,"villanueva",1708,32,55,2,2,6,18,6,0,0,2,0.567
1746,55,32,"zac",3,5,2,2,11,10,"villanueva",1709,32,55,2,2,6,18,6,0,0,2,0.567
1747,55,32,"zac",3,5,2,2,11,10,"villanueva",1710,32,55,2,2,6,18,6,0,0,2,0.567
1748,55,32,"zac",3,5,2,2,11,10,"villanueva",1711,32,55,2,2,6,18,6,0,0,2,0.567
1749,55,32,"zac",3,5,2,2,11,10,"villanueva",1712,32,55,2,2,6,18,6,0,0,2,0.567
1750,55,32,"zac",3,5,2,2,11,10,"villanueva",1713,32,55,2,2,6,18,6,0,0,2,0.567
1751,55,32,"zac",3,5,2,2,11,10,"villanueva",1714,32,55,2,2,6,18,6,0,0,2,0.567
1752,55,32,"zac",3,5,2,2,11,10,"villanueva",1715,32,55,2,2,6,18,6,0,0,2,0.567
1753,55,32,"zac",3,5,2,2,11,10,"villanueva",1716,32,55,2,2,6,18,6,0,0,2,0.567
1755,55,32,"zac",3,5,2,2,11,10,"villanueva",1717,32,55,2,2,6,18,6,0,0,2,0.567
1756,55,32,"zac",3,5,2,2,11,10,"villanueva",1718,32,55,2,2,6,18,6,0,0,2,0.567
1757,55,32,"zac",3,5,2,2,11,10,"villanueva",1719,32,55,2,2,6,18,6,0,0,2,0.567
1758,55,32,"zac",3,5,2,2,11,10,"villanueva",1720,32,55,2,2,6,18,6,0,0,2,0.567
1759,55,32,"zac",3,5,2,2,11,10,"villanueva",1721,32,55,2,2,6,18,6,0,0,2,0.567
1760,55,32,"zac",3,5,2,2,11,10,"villanueva",1722,32,55,2,2,6,18,6,0,0,2,0.567
1761,55,32,"zac",3,5,2,2,11,10,"villanueva",1723,32,55,2,2,6,18,6,0,0,2,0.567
1762,55,32,"zac",3,5,2,2,11,10,"villanueva",1724,32,55,2,2,6,18,6,0,0,2,0.567
1763,55,32,"zac",3,5,2,2,11,10,"villanueva",1725,32,55,2,2,6,18,6,0,0,2,0.567
1764,55,32,"zac",3,5,2,2,11,10,"villanueva",1726,32,55,2,2,6,18,6,0,0,2,0.567
1765,55,32,"zac",3,5,2,2,11,10,"villanueva",1727,32,55,2,2,6,18,6,0,0,2,0.567
1766,55,32,"zac",3,5,2,2,11,10,"villanueva",1728,32,55,2,2,6,18,6,0,0,2,0.567
1769,55,32,"zac",3,5,2,2,11,10,"villanueva",1729,32,55,2,2,6,18,6,0,0,2,0.567
1770,55,32,"zac",3,5,2,2,11,10,"villanueva",1730,32,55,2,2,6,18,6,0,0,2,0.567
1772,56,32,"zac",1,3,3,3,2,1,"zacatecas",1731,32,56,10,10,14,8,14,0,0,10,0.611
1773,56,32,"zac",1,3,3,3,2,2,"zacatecas",1732,32,56,10,10,14,8,14,0,0,10,0.611
1774,56,32,"zac",1,3,3,3,2,2,"zacatecas",1733,32,56,10,10,14,8,14,0,0,10,0.611
1775,56,32,"zac",1,3,3,3,2,2,"zacatecas",1734,32,56,10,10,14,8,14,0,0,10,0.611
1776,56,32,"zac",1,3,3,3,2,1,"zacatecas",1735,32,56,10,10,14,8,14,0,0,10,0.611
1777,56,32,"zac",1,3,3,3,2,1,"zacatecas",1736,32,56,10,10,14,8,14,0,0,10,0.611
1778,56,32,"zac",1,3,3,3,2,1,"zacatecas",1737,32,56,10,10,14,8,14,0,0,10,0.611
1779,56,32,"zac",1,3,3,3,2,2,"zacatecas",1738,32,56,10,10,14,8,14,0,0,10,0.611
1780,56,32,"zac",1,3,3,3,2,1,"zacatecas",1739,32,56,10,10,14,8,14,0,0,10,0.611
1781,56,32,"zac",1,3,3,3,2,2,"zacatecas",1740,32,56,10,10,14,8,14,0,0,10,0.611
1782,56,32,"zac",1,3,3,3,2,1,"zacatecas",1741,32,56,10,10,14,8,14,0,0,10,0.611
1783,56,32,"zac",1,3,3,3,2,1,"zacatecas",1742,32,56,10,10,14,8,14,0,0,10,0.611
1784,56,32,"zac",1,3,3,3,2,2,"zacatecas",1743,32,56,10,10,14,8,14,0,0,10,0.611
1785,56,32,"zac",1,3,3,3,2,2,"zacatecas",1744,32,56,10,10,14,8,14,0,0,10,0.611
1786,56,32,"zac",1,3,3,3,2,2,"zacatecas",1745,32,56,10,10,14,8,14,0,0,10,0.611
1787,56,32,"zac",1,3,3,3,2,1,"zacatecas",1746,32,56,10,10,14,8,14,0,0,10,0.611
1788,56,32,"zac",1,3,3,3,2,1,"zacatecas",1747,32,56,10,10,14,8,14,0,0,10,0.611
1789,56,32,"zac",1,3,3,3,2,1,"zacatecas",1748,32,56,10,10,14,8,14,0,0,10,0.611
1790,56,32,"zac",1,3,3,3,2,1,"zacatecas",1749,32,56,10,10,14,8,14,0,0,10,0.611
1791,56,32,"zac",1,3,3,3,1,1,"zacatecas",1750,32,56,10,10,13,9,13,0,0,11,0.871
1792,56,32,"zac",1,3,3,3,1,1,"zacatecas",1751,32,56,10,10,13,9,13,0,0,11,0.871
1793,56,32,"zac",1,3,3,3,1,1,"zacatecas",1752,32,56,10,10,13,9,13,0,0,11,0.871
1794,56,32,"zac",1,3,3,3,1,1,"zacatecas",1753,32,56,10,10,13,8,13,0,0,11,0.871
1795,56,32,"zac",1,3,3,3,2,1,"zacatecas",1754,32,56,10,10,14,8,14,0,0,10,0.611
1796,56,32,"zac",1,3,3,3,1,1,"zacatecas",1755,32,56,10,10,13,8,13,0,0,11,0.871
1797,56,32,"zac",1,3,3,3,2,2,"zacatecas",1756,32,56,10,10,14,8,14,0,0,10,0.611
1798,56,32,"zac",1,3,3,3,2,2,"zacatecas",1757,32,56,10,10,14,8,14,0,0,10,0.611
