"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc1996","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_clv1","panal_cnv1","pes_clv1","pes_iee1","pri_clv1","pvem_clv1","morena_clv2","panal_clv2","pan_cnv2","pes_clv2","prd_clv2","prd_cnv2","prd_iee2","pri_clv2","pri_clv2.1","esc1_panalCLV1","esc1_panalCNV1","esc1_pesCLV1","esc1_pesIEE1","esc1_priCLV1","esc1_pvemCLV1","esc2_morCLV2","esc2_panalCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCLV2","esc2_prdCNV2","esc2_prdIEE2","esc2_priCLV2","esc2_priCLV2.1","SQ","dsiSQ_E3"
1290,33,15,"mex",2,23,23,9,10,11,1282,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1291,33,15,"mex",2,23,23,9,10,11,1283,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1292,33,15,"mex",2,23,23,9,10,11,1284,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1293,33,15,"mex",2,23,23,9,10,11,1285,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1294,33,15,"mex",2,23,23,9,10,11,1286,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1295,33,15,"mex",2,23,23,9,10,11,1287,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1296,33,15,"mex",2,23,23,9,10,11,1288,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1297,33,15,"mex",2,23,23,9,10,11,1289,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1298,33,15,"mex",2,23,23,9,10,11,1290,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1299,33,15,"mex",2,23,23,9,10,11,1291,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1300,33,15,"mex",2,23,23,9,10,11,1292,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1301,33,15,"mex",2,23,23,9,10,11,1293,15,33,8,5,10,1,8,2,2,5,8,6,5,4,2,5,5,5,5,10,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,0.46
1302,34,15,"mex",11,10,11,11,21,21,1294,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1305,34,15,"mex",11,10,10,6,21,21,1295,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1306,34,15,"mex",11,10,10,11,21,21,1296,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1307,34,15,"mex",11,10,11,11,21,21,1297,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1308,34,15,"mex",11,10,11,11,21,21,1298,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1309,34,15,"mex",11,10,11,11,21,21,1299,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1310,34,15,"mex",11,10,11,11,21,21,1300,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1311,34,15,"mex",11,10,11,11,21,21,1301,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1312,34,15,"mex",11,10,11,11,21,21,1302,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1313,34,15,"mex",11,10,11,11,21,21,1303,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1314,34,15,"mex",11,10,11,11,21,21,1304,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1315,34,15,"mex",11,10,11,11,21,21,1305,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1316,34,15,"mex",11,10,11,11,21,21,1306,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1317,34,15,"mex",11,10,11,11,21,21,1307,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1318,34,15,"mex",11,10,11,11,21,21,1308,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1319,34,15,"mex",11,10,10,11,21,21,1309,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1320,34,15,"mex",11,10,10,11,21,21,1310,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1321,34,15,"mex",11,10,10,11,21,21,1311,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1323,34,15,"mex",11,10,11,11,21,21,1312,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1324,34,15,"mex",11,10,11,11,21,21,1313,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1325,34,15,"mex",11,10,11,11,21,21,1314,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1326,34,15,"mex",11,10,11,11,21,21,1315,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1327,34,15,"mex",11,10,11,11,21,21,1316,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1328,34,15,"mex",11,10,11,11,21,21,1317,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1329,34,15,"mex",11,10,11,11,21,21,1318,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1330,34,15,"mex",11,10,11,11,21,21,1319,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1331,34,15,"mex",11,10,11,11,21,21,1320,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1332,34,15,"mex",11,10,11,11,21,21,1321,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1333,34,15,"mex",11,10,11,11,21,21,1322,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1334,34,15,"mex",11,10,11,11,21,21,1323,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,29,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1335,34,15,"mex",11,10,11,11,21,21,1324,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1336,34,15,"mex",11,10,11,11,21,21,1325,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1337,34,15,"mex",11,10,11,11,21,21,1326,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1338,34,15,"mex",11,10,11,11,21,21,1327,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1339,34,15,"mex",11,10,11,11,21,21,1328,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1340,34,15,"mex",11,10,11,11,21,21,1329,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1341,34,15,"mex",11,10,11,11,21,21,1330,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1342,34,15,"mex",11,10,11,11,21,21,1331,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1343,34,15,"mex",11,10,11,11,21,21,1332,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1344,34,15,"mex",11,10,11,11,21,21,1333,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1345,34,15,"mex",11,10,11,11,21,21,1334,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1346,34,15,"mex",11,10,11,11,21,21,1335,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1347,34,15,"mex",11,10,11,11,21,21,1336,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1348,34,15,"mex",11,10,11,11,21,21,1337,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1349,34,15,"mex",11,10,11,11,21,21,1338,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1350,34,15,"mex",11,10,11,11,21,21,1339,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1351,34,15,"mex",11,10,16,11,21,21,1340,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1352,34,15,"mex",11,10,11,11,21,21,1341,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1353,34,15,"mex",11,11,11,11,21,21,1342,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1354,34,15,"mex",11,11,16,11,21,21,1343,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1355,34,15,"mex",11,11,16,11,21,21,1344,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1356,34,15,"mex",11,11,16,11,21,21,1345,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1357,34,15,"mex",11,11,16,11,21,21,1346,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1358,34,15,"mex",11,11,16,11,21,21,1347,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1359,34,15,"mex",11,11,16,11,21,21,1348,15,34,25,26,28,26,25,27,27,26,28,26,28,23,27,24,24,23,26,28,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0.604
1360,34,15,"mex",11,11,16,11,37,21,1349,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1361,34,15,"mex",11,11,16,11,37,21,1350,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1362,34,15,"mex",11,13,16,11,37,21,1351,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1363,34,15,"mex",11,13,16,11,37,21,1352,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1364,34,15,"mex",11,13,16,11,37,21,1353,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1365,34,15,"mex",11,13,16,11,37,21,1354,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1366,34,15,"mex",11,13,16,11,37,21,1355,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1367,34,15,"mex",11,13,16,16,37,21,1356,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,24,24,27,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,37,0.356
1368,34,15,"mex",11,13,16,16,37,21,1357,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,24,24,27,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,37,0.356
1369,34,15,"mex",11,13,16,16,37,21,1358,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,24,24,27,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,37,0.356
1370,34,15,"mex",11,13,16,16,37,21,1359,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,24,24,27,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,37,0.356
1371,34,15,"mex",11,13,16,16,37,21,1360,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,24,24,27,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,37,0.356
1372,34,15,"mex",11,13,16,16,37,21,1361,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1373,34,15,"mex",11,13,16,16,37,21,1362,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1374,34,15,"mex",11,13,16,16,37,21,1363,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1375,34,15,"mex",11,13,16,16,37,21,1364,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1376,34,15,"mex",11,13,16,16,37,21,1365,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1377,34,15,"mex",11,13,16,16,37,21,1366,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1378,34,15,"mex",11,13,16,16,37,21,1367,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1379,34,15,"mex",11,13,16,16,37,21,1368,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1380,34,15,"mex",11,13,16,16,37,21,1369,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1381,34,15,"mex",11,13,16,16,37,21,1370,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1382,34,15,"mex",11,13,16,16,37,21,1371,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1383,34,15,"mex",11,13,16,16,37,21,1372,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1384,34,15,"mex",11,13,16,16,37,21,1373,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1385,34,15,"mex",11,13,16,16,37,21,1374,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1386,34,15,"mex",11,13,16,16,37,21,1375,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1387,34,15,"mex",11,13,16,16,37,21,1376,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1388,34,15,"mex",11,13,16,16,37,21,1377,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1389,34,15,"mex",11,13,16,16,37,21,1378,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1390,34,15,"mex",11,13,16,16,37,21,1379,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1391,34,15,"mex",11,13,16,16,37,21,1380,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1392,34,15,"mex",11,13,16,16,37,21,1381,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,23,25,24,24,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,37,0.356
1393,34,15,"mex",11,13,16,11,37,21,1382,15,34,26,24,27,24,26,28,28,24,22,27,27,20,28,24,25,23,24,27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,37,0.356
1394,34,15,"mex",30,13,11,16,22,21,1383,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1395,34,15,"mex",30,13,11,16,22,21,1384,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1396,34,15,"mex",30,13,11,16,22,21,1385,15,34,28,23,24,28,28,24,24,23,22,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1397,34,15,"mex",30,13,11,16,22,21,1386,15,34,28,23,24,28,28,24,24,23,22,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1398,34,15,"mex",30,13,11,16,22,21,1387,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1399,34,15,"mex",30,13,11,16,22,21,1388,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1400,34,15,"mex",30,13,11,16,22,21,1389,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1401,34,15,"mex",30,13,11,16,22,21,1390,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1402,34,15,"mex",30,13,11,16,22,21,1391,15,34,28,23,24,28,28,24,24,23,22,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1403,34,15,"mex",30,13,11,16,22,21,1392,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1404,34,15,"mex",30,13,11,16,22,21,1393,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1405,34,15,"mex",30,13,11,16,22,21,1394,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1406,34,15,"mex",30,13,11,16,22,21,1395,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,24,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1407,34,15,"mex",30,13,11,16,22,21,1396,15,34,28,23,24,28,28,24,24,23,22,29,24,19,24,23,26,24,23,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0.477
1408,34,15,"mex",30,13,13,17,22,22,1397,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1409,34,15,"mex",30,13,13,17,22,22,1398,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,28,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1410,34,15,"mex",30,13,13,17,22,22,1399,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,28,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1411,34,15,"mex",30,13,13,17,22,22,1400,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1412,34,15,"mex",30,13,13,16,22,21,1401,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,24,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1413,34,15,"mex",30,13,13,16,22,21,1402,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,23,26,24,23,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0.477
1414,34,15,"mex",30,13,13,16,22,21,1403,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,23,26,24,23,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0.477
1415,34,15,"mex",30,13,13,16,22,21,1404,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,23,26,24,23,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0.477
1416,34,15,"mex",30,13,13,16,22,21,1405,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,23,26,24,23,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0.477
1417,34,15,"mex",30,13,13,16,22,21,1406,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,23,26,24,23,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0.477
1418,34,15,"mex",30,13,13,17,22,22,1407,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1419,34,15,"mex",30,13,13,17,22,22,1408,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1420,34,15,"mex",30,13,13,17,22,22,1409,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1421,34,15,"mex",30,13,13,17,22,22,1410,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1422,34,15,"mex",30,13,13,16,22,21,1411,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,23,26,24,23,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0.477
1423,34,15,"mex",30,13,13,17,22,22,1412,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1424,34,15,"mex",30,13,13,17,22,22,1413,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
1425,34,15,"mex",30,13,13,17,22,22,1414,15,34,28,23,24,28,28,24,24,23,20,29,24,19,24,25,26,26,23,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.477
