"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
2238,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2239,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2240,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2241,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2242,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2243,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2244,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2245,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2246,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2247,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2248,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2249,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2250,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2251,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2252,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2253,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2254,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2255,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2256,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2257,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2258,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2259,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2260,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2261,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2262,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2263,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2264,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2265,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2266,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2267,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2268,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.293,0.593,9,0.327
2269,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2270,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2271,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2272,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2273,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2274,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2275,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2276,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2277,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2278,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2279,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2280,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2281,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2282,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2283,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2284,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603,0.593,9,0.327
2285,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2286,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2287,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2288,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2289,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2290,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2291,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2292,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2293,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2294,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2295,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2296,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2297,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.352,0.605,8,0.455
2298,90,14,"jal",9,17,17,19,4,17,14,90,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352,0.605,8,0.455
2299,90,14,"jal",9,17,17,19,4,17,14,90,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352,0.605,8,0.455
2300,90,14,"jal",9,17,17,19,4,17,14,90,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352,0.605,8,0.455
2301,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.689,0.605,8,0.455
2302,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.689,0.605,8,0.455
2303,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.689,0.605,8,0.455
2304,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.689,0.605,8,0.455
2305,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.689,0.605,8,0.455
2306,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.689,0.605,8,0.455
2307,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2308,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2309,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2310,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2311,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2312,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2313,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2314,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2315,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2316,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2317,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2318,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2319,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2320,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2321,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2322,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2323,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2324,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2325,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2326,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2327,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2328,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2329,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,0.578,1,5,0.757
2330,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2331,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2332,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2333,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2334,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2335,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2336,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2337,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2338,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2339,93,14,"jal",9,17,17,17,7,17,14,93,9,7,7,7,7,7,7,2,7,0,0,0,1,1,0,1,17,0.603,0.496,9,0.429
2340,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2341,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2342,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2343,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2344,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2345,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2346,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2347,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2348,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2349,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2350,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2351,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2352,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2353,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2354,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2355,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2356,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2357,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2358,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2359,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2360,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2361,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2362,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2363,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2364,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2365,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2366,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2367,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2368,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2369,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2370,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2371,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2372,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2373,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2374,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2375,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2377,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2378,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2379,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2380,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2381,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2382,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2383,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2384,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2385,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2386,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2387,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2388,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2389,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2390,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2391,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2392,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2393,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2394,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2395,94,14,"jal",7,3,3,3,1,3,14,94,3,1,1,1,1,1,1,4,1,0,0,0,1,1,0,1,3,0.256,0.941,7,0.205
2396,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2397,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2398,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2399,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2400,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2401,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2402,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2403,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2404,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2405,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2406,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2407,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2408,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2409,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2410,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2411,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2412,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2413,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2414,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2415,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2416,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2417,95,14,"jal",5,1,1,1,3,1,14,95,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578,0.991,2,0.584
2418,96,14,"jal",17,1,1,1,3,1,14,96,8,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.352,0.991,2,0.584
2419,96,14,"jal",17,1,1,1,3,1,14,96,8,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.352,0.991,2,0.584
2420,96,14,"jal",17,1,1,1,3,1,14,96,8,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.352,0.991,2,0.584
2421,96,14,"jal",17,1,1,1,3,1,14,96,8,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.352,0.991,2,0.584
2422,96,14,"jal",17,1,1,1,3,1,14,96,8,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.352,0.991,2,0.584
