"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E3"
2249,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2250,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2251,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2252,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2253,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2254,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2255,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2256,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2257,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2258,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2259,86,14,"jal",19,19,19,19,7,19,14,86,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
2260,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2261,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2262,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2263,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2264,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2265,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2266,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2267,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2268,87,14,"jal",10,17,19,19,5,19,14,87,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
2269,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2270,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2271,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2272,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2273,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2274,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2275,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2276,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2277,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2278,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2279,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2280,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2281,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2282,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2283,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2284,88,14,"jal",19,19,19,19,5,19,14,88,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
2285,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2286,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2287,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2288,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2289,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2290,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2291,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2292,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2293,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2294,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2295,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2296,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2297,89,14,"jal",10,18,18,18,4,18,14,89,8,4,4,2,4,2,5,5,4,0,0,0,0,0,0,1,18,0.605
2298,90,14,"jal",9,17,17,19,4,17,14,90,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2299,90,14,"jal",9,17,17,19,4,17,14,90,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2300,90,14,"jal",9,17,17,19,4,17,14,90,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
2301,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
2302,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
2303,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
2304,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
2305,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
2306,91,14,"jal",12,18,18,18,4,18,14,91,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
2307,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2308,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2309,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2310,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2311,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2312,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2313,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2314,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2315,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2316,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2317,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2318,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2319,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2320,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2321,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2322,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2323,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2324,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2325,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2326,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2327,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2328,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
2329,92,14,"jal",6,2,2,3,9,2,14,92,2,1,9,1,1,9,1,4,9,0,0,0,0,1,0,0,2,1
