"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E1"
214,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
215,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
216,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
217,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
218,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
219,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
220,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
221,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
222,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
223,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.293
224,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
225,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
226,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
227,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
228,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
229,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
230,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
231,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
232,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
233,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
235,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
236,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
237,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
238,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
239,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
240,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
241,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
242,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
243,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
244,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
245,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
246,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
247,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
248,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
249,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
250,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
251,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
252,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
253,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
254,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
255,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,5,0.689
256,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
257,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
258,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
259,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
260,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
261,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
262,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
263,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
264,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
265,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
266,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
267,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
268,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
269,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
270,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
271,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
272,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
273,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
274,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
275,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
276,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
277,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
278,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
279,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
280,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
281,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
282,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
283,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
284,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
285,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
286,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
287,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
288,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
289,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
290,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
291,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,0.481
292,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
293,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
294,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
295,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
296,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,18,0.293
297,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,18,0.293
298,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,18,0.293
299,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,18,0.293
300,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,18,0.293
301,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,18,0.293
302,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
303,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
304,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
305,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
306,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
307,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
308,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
309,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
310,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
311,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
312,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
313,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
314,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
315,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
316,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
317,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
318,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
319,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
320,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
321,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
322,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
323,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
324,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
325,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
326,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
327,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
328,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
329,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
330,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
331,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
332,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,18,0.293
333,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
334,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
335,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
336,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
337,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
338,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
339,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
340,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
341,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
342,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
343,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
344,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
345,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
346,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
347,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
348,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
349,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
350,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
351,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
352,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
353,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
354,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
355,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
356,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
357,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
358,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
359,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
360,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
361,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
362,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
363,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
364,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
365,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
366,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
367,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
368,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
369,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
370,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
371,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
372,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
373,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
374,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
375,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
376,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
377,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
378,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
379,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
380,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
381,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
382,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
383,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
384,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
385,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
386,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
387,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
388,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
389,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
390,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
391,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
392,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
393,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,18,0.293
394,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
395,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
396,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
397,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
398,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
399,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
400,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
401,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
402,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
403,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
404,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
405,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
406,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
407,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
408,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
409,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
410,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.352
411,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
412,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
413,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
414,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
415,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
416,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
417,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
418,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
419,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
420,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
421,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
422,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
423,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
424,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
425,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
426,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
427,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
428,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
429,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
